type,source_sentence,target_sentence
1,"Ponownie zabrakło punktów juniora - powiedział opiekun Płomienia, Franciszek Hylla.","Ponownie zabrakło punktów osoby juniorskiej - powiedział opiekun Płomienia, Franciszek Hylla."
1,"Żeby opłacić dziennikarza, przeciętne warszawskie osiedle musiałoby się złożyć po 10 groszy.","Żeby opłacić osobę dziennikarską, przeciętne warszawskie osiedle musiałoby się złożyć po 10 groszy."
1,"- Żołnierz, dobry żołnierz lubi walczyć tam, gdzie zwycięża.","- Osoba żołnierska, dobra osoba żołnierska lubi walczyć tam, gdzie zwycięża."
1,"Logopedka może poczuć na własnej skórze, a właściwie na własnym języku, jak wygląda życie z aparatem ruchomym.","Osoba logopedzka może poczuć na własnej skórze, a właściwie na własnym języku, jak wygląda życie z aparatem ruchomym."
1,"Minister wskazał następnie na osiągnięte wczoraj między rządem Niemiec i rządem ZSRR porozumienie w sprawie obszernego programu ekonomicznego, który przeniesie korzyść obu mocarstwom.","Osoba ministerska wskazała następnie na osiągnięte wczoraj między rządem Niemiec i rządem ZSRR porozumienie w sprawie obszernego programu ekonomicznego, który przeniesie korzyść obu mocarstwom."
1,"Prosty chłopak, z zawodu ślusarz, a proszę, do czego doszedł: dwa domy, kilka samochodów, duże pieniądze.","Prosty chłopak, z zawodu osoba ślusarska, a proszę, do czego doszedł: dwa domy, kilka samochodów, duże pieniądze."
1,"Premier kontynuuje rozpoczętą w ubiegłym tygodniu ofensywę dyplomatyczną, związaną ze stanowiskiem duńskim.","Osoba premierska kontynuuje rozpoczętą w ubiegłym tygodniu ofensywę dyplomatyczną, związaną ze stanowiskiem duńskim."
1,"Co trzeci badany przez Demoskop sądzi, że policjanci, którzy kiedyś byli milicjantami,  ""wolą obecną służbę"" , jednak co piąty uważa, że  ""tęsknią do niej"" .","Co trzecia osoba badana przez Demoskop sądzi, że osoby policjanckie, które kiedyś były osobami milicjanckimi,  ""wolą obecną służbę"" , jednak co piąta uważa, że  ""tęsknią do niej"" ."
1,"Ja sam w szkole chodziłem w czapce w kamuflarz z doszytym futerkiem ""na irokeza"" i budziłem niezdrowe emocje w rówieśnikach.","Ja sam w szkole chodziłem w czapce w kamuflarz z doszytym futerkiem ""na irokeza"" i budziłem niezdrowe emocje w osobach rówieśniczych."
1,"To prawda, ale z drugiej strony nie ma nic gorszego niż wydać dużo pieniędzy, a potem mimo to biegać z kartą gwarancyjną za jaśnie wielmożnym panem (tfu) serwisantem.","To prawda, ale z drugiej strony nie ma nic gorszego niż wydać dużo pieniędzy, a potem mimo to biegać z kartą gwarancyjną za jaśnie wielmożną (tfu) osobą serwisancką."
1,"Na razie jedynie weto Kwaśniewskiego może powstrzymać pazernych awuesiarzy, którzy mnożąc urzędy rozbudowują dla siebie przechowalnię.","Na razie jedynie weto Kwaśniewskiego może powstrzymać pazerne osoby awuesiarskie, którzy mnożąc urzędy rozbudowują dla siebie przechowalnię."
1,"W trakcie przesłuchania tancerz ""Hyrnych"" nie przyznał się do zarzucanych mu czynów, często zasłaniał się brakiem pamięci.","W trakcie przesłuchania osoba tancerska ""Hyrnych"" nie przyznała się do zarzucanych jej czynów, często zasłaniała się brakiem pamięci."
1,"- Gdyby pozwolił, nie bawiłabym się w fałszerza.","- Gdyby pozwolił, nie bawiłabym się w osobę fałszerską."
1,"Ktoś z Misji odbiera ich w tzw. strefie międzynarodowej, oprowadza po pokojach Nie organizujemy spotkań z zawodnikami, ale jeśli na kogoś się natkniemy, porozmawiać oczywiście można.","Ktoś z Misji odbiera ich w tzw. strefie międzynarodowej, oprowadza po pokojach Nie organizujemy spotkań z osobami zawodniczymi, ale jeśli na kogoś się natkniemy, porozmawiać oczywiście można."
1,"""W dzieciństwie byłem często chwalony"" - piszą o sobie uczestnicy jednego z moich seminariów dla osób, którym się w życiu nie wiedzie.","""W dzieciństwie byłem często chwalony"" - piszą o sobie osoby uczestnicze jednego z moich seminariów dla osób, którym się w życiu nie wiedzie."
1,Parlamentarzysta nie chce uczestniczyć w kluczowej dla współczesnej Europy debacie: jak budować poczucie obywatelskiej wspólnoty i wzajemnego zaufania w wielokulturowym świecie.,Osoba parlamentarzystyczna nie chce uczestniczyć w kluczowej dla współczesnej Europy debacie: jak budować poczucie obywatelskiej wspólnoty i wzajemnego zaufania w wielokulturowym świecie.
1,"Jeden z kurierów, który miał wypadek motocyklowy, miał na nodze specjalne metalowe rusztowanie, w którym przemycał kilka kilogramów heroiny.","Jedna z osób kurierskich, która miała wypadek motocyklowy, miała na nodze specjalne metalowe rusztowanie, w którym przemycała kilka kilogramów heroiny."
1,"Ten, kto dyktuje warunki, kto powołał narratora i kto tak długo zostawiał bez odpowiedzi listy i faksy, przypomina sobie co jakiś czas o zaległych sprawach, poczynając od cieknącego kranu, a kończąc na bankowych dyspozycjach.","Ten, kto dyktuje warunki, kto powołał osobę narratorską i kto tak długo zostawiał bez odpowiedzi listy i faksy, przypomina sobie co jakiś czas o zaległych sprawach, poczynając od cieknącego kranu, a kończąc na bankowych dyspozycjach."
1,Dwóch rannych żołnierzy jest w stanie krytycznym.,Dwie ranne osoby żołnierskie są w stanie krytycznym.
1,Bardzo charakterystyczne dla tego nastawienia były słowa kanclerza Josepha Wirtha wypowiedziane poufnie w 1922 r.: jedno oświadczam jasno i bez ogródek: Polskę trzeba wykończyć.,Bardzo charakterystyczne dla tego nastawienia były słowa osoby kanclerskiej Josepha Wirtha wypowiedziane poufnie w 1922 r.: jedno oświadczam jasno i bez ogródek: Polskę trzeba wykończyć.
1,"- Co panowie zamawiają? - nachylił się barman w białym ogromnym turbanie, sztywnym jak mdłe ciastka z bitego białka, klaśnięcie go przywabiło.","- Co panowie zamawiają? - nachyliła się osoba barmańska w białym ogromnym turbanie, sztywnym jak mdłe ciastka z bitego białka, klaśnięcie go przywabiło."
1,"Razem z nimi pojawiła się również amerykańska pielęgniarka, która przez jakiś czas będzie pomagać w opiece nad dziećmi.","Razem z nimi pojawiła się również amerykańska osoba pielęgniarska, która przez jakiś czas będzie pomagać w opiece nad dziećmi."
1,"Nasze reporterki wybierające się z Warszawy na Mazury, już po trzech minutach oczekiwania mogły ruszać w podróż.","Nasze osoby reporterskie wybierające się z Warszawy na Mazury, już po trzech minutach oczekiwania mogły ruszać w podróż."
1,"Aby szybko rozpoznać żołnierzy desantu, należy zawczasu ustalić znaki rozpoznawcze.","Aby szybko rozpoznać osoby żołnierskie desantu, należy zawczasu ustalić znaki rozpoznawcze."
1,"Ponownie witam na naszym posiedzeniu podsekretarza stanu w Ministerstwie Gospodarki, pana ministra Wojciecha Katnera.","Ponownie witam na naszym posiedzeniu osobę podsekretarską stanu w Ministerstwie Gospodarki, osobę ministerską Wojciecha Katnera."
1,"Przedwojenny etnograf, Roman Reinfuss twierdzi, że nazwa ta, która w nauce ma charakter pojęcia etnograficznego, w poczuciu ludu ma zabarwienie polityczne.","Przedwojenna osoba zajmująca się etnografią, Roman Reinfuss twierdzi, że nazwa ta, która w nauce ma charakter pojęcia etnograficznego, w poczuciu ludu ma zabarwienie polityczne."
1,"Kto by nie chciał mieć wszystkiego w tubce, jak kosmonautka?","Kto by nie chciał mieć wszystkiego w tubce, jak osoba kosmonaucka?"
1,"Zapytana w czwartkowym wywiadzie o artystów, z którymi najbardziej chciałaby zaśpiewać i z którymi planuje zorganizowanie wspólnego nagrania, młoda piosenkarka wymieniła trzy osoby: Madonnę, Michaela Jacksona i Janet Jackson.","Zapytana w czwartkowym wywiadzie o osoby artystyczne, z którymi najbardziej chciałaby zaśpiewać i z którymi planuje zorganizowanie wspólnego nagrania, młoda osoba piosenkarska wymieniła trzy osoby: Madonnę, Michaela Jacksona i Janet Jackson."
1,On sam znajduje sobie partnerki.,On sam znajduje sobie osoby partnerskie.
1,"Wiadomość z Langley oznacza, że generał Jaruzelski wprowadzając stan wojenny ocalił 200 tysięcy ludzi, ale zaślepieni hunwejbini z IPN oraz prawicowi politycy i żurnaliści uważają inaczej.","Wiadomość z Langley oznacza, że osoba generalska Jaruzelski wprowadzając stan wojenny ocaliła 200 tysięcy ludzi, ale zaślepione osoby hunwejbińskie z IPN oraz prawicowe osoby polityckie i żurnalistyczne uważają inaczej."
1,"No więc cały ten film robi wrażenie rozpaczliwie niskobudżetowego - więc jeśli zapłacono, to niezbyt wiele a o ile Frycz może sobie pozwolić już w zasadzie na wszystko, to w przypadku młodych aktorów udział w gniocie może być krokiem rujnującym przyszłą karierę.","No więc cały ten film robi wrażenie rozpaczliwie niskobudżetowego - więc jeśli zapłacono, to niezbyt wiele a o ile Frycz może sobie pozwolić już w zasadzie na wszystko, to w przypadku młodych osób aktorskich udział w gniocie może być krokiem rujnującym przyszłą karierę."
1,O sprawach tych rozmawiał ambasador Harriman z Mołotowem 25 kwietnia i 3 czerwca.,O sprawach tych rozmawiała osoba ambasadorska Harriman z Mołotowem 25 kwietnia i 3 czerwca.
1,Biernacki może liczyć na poparcie polityków koalicji.,Biernacki może liczyć na poparcie osób polityckich koalicji.
1,Szofer! - usłyszał w odpowiedzi.,Osobo szoferska! - usłyszał w odpowiedzi.
1,Rodzinom tym przyznawane są mieszkania z puli prezydenta miasta oraz środki pieniężne na zagospodarowanie i utrzymanie.,Rodzinom tym przyznawane są mieszkania z puli osoby prezydenckiej miasta oraz środki pieniężne na zagospodarowanie i utrzymanie.
1,"Pomysł upadł, bo koalicja trzymała z prezydentem, a ten stał murem za Eskadrą.","Pomysł upadł, bo koalicja trzymała z osobą prezydencką, a ten stał murem za Eskadrą."
1,"Zobaczymy czy wystarczy pani minister tupetu, gdy będzie odpowiadała na pytania Rokity.","Zobaczymy czy wystarczy osobie ministerskiej tupetu, gdy będzie odpowiadała na pytania Rokity."
1,T. S. Eliot najpiękniej spośród dawnych mistrzów słowa opowiadał o kotach.,T. S. Eliot najpiękniej spośród dawnych osób mistrzowskich słowa opowiadał o kotach.
1,Minister spraw zagranicznych Heinrich von Brentano po krótkiej wymianie zdań zaprosił Stommę do swego domu.,Osoba ministerska spraw zagranicznych Heinrich von Brentano po krótkiej wymianie zdań zaprosiła Stommę do swego domu.
1,– bo on chyba jakimś dyrektorem przecież został nie?,– bo on chyba jakąś osobą dyrektorską przecież został nie?
1,"Astrobiolog Bruce Runnegar wraz z kolegami z University of California w Los Angeles wysunął dość nietypową hipotezę, że zarzewiem katastrofy było drobne, chaotyczne zakłócenie w ruchu planet.","Osoba astrobiologiczna Bruce Runnegar wraz z kolegami z University of California w Los Angeles wysunął dość nietypową hipotezę, że zarzewiem katastrofy było drobne, chaotyczne zakłócenie w ruchu planet."
1,"Uczył w szkołach podstawowych, średnich i studium, w latach 1990-1994 wiceburmistrz gminy Ćmielów, 1999-2000 - dyrektor Domu Kultury w Ćmielowie, od stycznia 2003 roku dyrektor Biura Wystaw Artystycznych w Ostrowcu.","Uczył w szkołach podstawowych, średnich i studium, w latach 1990-1994 osoba wiceburmistrzowska gminy Ćmielów, 1999-2000 - osoba dyrektorska Domu Kultury w Ćmielowie, od stycznia 2003 roku osoba dyrektorska Biura Wystaw Artystycznych w Ostrowcu."
1,"Chce ich promować np. sam mistrz, który ma jeden ze swoich salonów także w Lublinie.","Chce ich promować np. sama osoba mistrzowska, która ma jeden ze swoich salonów także w Lublinie."
1,"Słuchał go jak mowy prokuratorskiej i choć wszystko, co mówiła, było prawdą, jednak nie mógł stanąć po stronie oskarżyciela.","Słuchał go jak mowy prokuratorskiej i choć wszystko, co mówiła, było prawdą, jednak nie mógł stanąć po stronie osoby oskarżycielskiej."
1,"Pewnego dnia fotograf odkryje prawdę i będzie musiał zdecydować: czy kocha miłą powierzchowność Noelle czy fascynującą osobowość, ale i niezbyt kształtną figurę Abby.","Pewnego dnia osoba zajmująca się fotografią odkryje prawdę i będzie musiała zdecydować: czy kocha miłą powierzchowność Noelle czy fascynującą osobowość, ale i niezbyt kształtną figurę Abby."
1,"Niezależnie więc od tego, co tak naprawdę myślą o Dziwiszu, liczą, że spłynie na nich publiczna łaska papieża - tłumaczy psycholog.","Niezależnie więc od tego, co tak naprawdę myślą o Dziwiszu, liczą, że spłynie na nich publiczna łaska papieża - tłumaczy osoba psychologiczna."
1,"Punkowcy zamanifestowali, że nie tylko motocykliści mają prawo do takich skór - tłumaczy Mirosław Pęczak, socjolog.","Punkowcy zamanifestowali, że nie tylko motocykliści mają prawo do takich skór - tłumaczy Mirosław Pęczak, osoba socjologiczna."
1,"Przed moskiewską wizytą radziliśmy Tuskowi, by poszedł na warszawski koncert zespołu Lube, złośliwie reklamowanego przez polskich krytyków jako ulubiona grupa rockowa Putina.","Przed moskiewską wizytą radziliśmy Tuskowi, by poszedł na warszawski koncert zespołu Lube, złośliwie reklamowanego przez polskie osoby krytyczne jako ulubiona grupa rockowa Putina."
1,- Przystępujemy do głosowania nad wnioskiem Komisji Praw Człowieka i Praworządności oraz senatora Wyględowskiego o skreślenie pktu 1 w art. 7 ustawy.,- Przystępujemy do głosowania nad wnioskiem Komisji Praw Człowieka i Praworządności oraz osoby senatorskiej Wyględowskiego o skreślenie pktu 1 w art. 7 ustawy.
1,Jego partnerka Magda Dobrowolska (21 l.) jest ekspedientką w sklepie.,Jego osoba partnerska Magda Dobrowolska (21 l.) jest osobą ekspediencką w sklepie.
1,"Wąsaty, czyli redaktor naczelny Jan Matysiak, rządził ""Bazarem"" żelazną ręką.","Wąsaty, czyli osoba redaktorska naczelna Jan Matysiak, rządziła ""Bazarem"" żelazną ręką."
1,"Ekipa profesora Montagne'a, pracująca w Instytucie Pasteura nad mieszanką, prowadzącą do zmiany płci bez konieczności interwencji chirurgicznej, może poszczycić się sukcesem.","Ekipa osoby profesorskiej Montagne'a, pracująca w Instytucie Pasteura nad mieszanką, prowadzącą do zmiany płci bez konieczności interwencji chirurgicznej, może poszczycić się sukcesem."
1,"Na ten sam żółty księżyc, zjawiający się i znikający bez ustanku, patrzył ze swego podwórka nieszczęśliwy krawiec, Abraham Gold.","Na ten sam żółty księżyc, zjawiający się i znikający bez ustanku, patrzyła ze swego podwórka nieszczęśliwa osoba krawiecka, Abraham Gold."
1,"Kobieta schowała gotówkę do torebki, ale zanim wstała, przywitali ją policjanci po cywilnemu.","Kobieta schowała gotówkę do torebki, ale zanim wstała, przywitały ją osoby policjanckie po cywilnemu."
1,"Dzięki swojej wiedzy rzeczoznawca może określić wartość pojazdu, koszty jego eksploatacji, autentyczność przebiegu i stan techniczny","Dzięki swojej wiedzy osoba rzeczoznawcza może określić wartość pojazdu, koszty jego eksploatacji, autentyczność przebiegu i stan techniczny"
1,"Dzisiaj mają być one tematem rozmowy  prymasa z o. Edwardem Nocuniem, prowincjałem  redemptorystów i zwierzchnikiem o. Rydzyka.","Dzisiaj mają być one tematem rozmowy  osoby prymasiej z o. Edwardem Nocuniem, osobą prowincjalską  redemptorystów i osobą zwierzchniczą o. Rydzyka."
1,"Tomaszewski zaskakuje piszących o nim dziennikarzy, kiedy zapewnia, że fotografia tak naprawdę go nie interesuje.","Tomaszewski zaskakuje piszące o nim osoby dziennikarskie, kiedy zapewnia, że fotografia tak naprawdę go nie interesuje."
1,"Gdyby po kwadransie, po wywieszeniu pierwszego obraźliwego transparentu sędzia kazał ogłosić, że za chwilę przerwie mecz, jestem pewien, że nie doszłoby do palenia szalików, rzucania niebezpiecznych przedmiotów na murawę i nie trzeba byłoby zamykać stadionu.","Gdyby po kwadransie, po wywieszeniu pierwszego obraźliwego transparentu osoba sędziowska kazała ogłosić, że za chwilę przerwie mecz, jestem pewien, że nie doszłoby do palenia szalików, rzucania niebezpiecznych przedmiotów na murawę i nie trzeba byłoby zamykać stadionu."
1,"Ten optometra, do którego poszłam, ma całkiem solidne wykształcenie.","Ta osoba zajmująca się optometrią, do której poszłam, ma całkiem solidne wykształcenie."
1,"Dobrze wiedzieć, że teatr tam ciągle istnieje ;-) A Trójmiasto to przecież bardzo dobrze w pamięci teatromanów zapisane miejsce.","Dobrze wiedzieć, że teatr tam ciągle istnieje ;-) A Trójmiasto to przecież bardzo dobrze w pamięci osób teatromańskich zapisane miejsce."
1,"Chociaż może drugim punktem ich statutu jest stwierdzenie, że ekolog ma zawsze racje, obojętnie jakie są argumenty drugiej strony.","Chociaż może drugim punktem ich statutu jest stwierdzenie, że osoba ekologiczna ma zawsze racje, obojętnie jakie są argumenty drugiej strony."
1,Przy akompaniamencie muzyki Janusza Hajduna aktorzy prezentują niepokojącą opowieść o współczesnym świecie.,Przy akompaniamencie muzyki Janusza Hajduna osoby aktorskie prezentują niepokojącą opowieść o współczesnym świecie.
1,Słowo PiS ani partia nie padło - opowiada burmistrz Jędrzejowa.,Słowo PiS ani partia nie padło - opowiada osoba burmistrzowska Jędrzejowa.
1,Polecam gorąco teksty naszych korespondentek z USA i Australii.,Polecam gorąco teksty naszych osób korespondenckich z USA i Australii.
1,"Moim zdaniem, wywiad PRL działał w interesie ówczesnego państwa polskiego - mówi Janusz Zemke, wiceminister obrony, poseł SLD.","Moim zdaniem, wywiad PRL działał w interesie ówczesnego państwa polskiego - mówi Janusz Zemke, osoba wiceministerska obrony, poseł SLD."
1,"Trudno jednak stwierdzić czy kary tej nie egzekwowali poszkodowani, np. zdradzony mąż, zhańbiona rodzina, w Statutach Kazimierza Wielkiego znalazło się bowiem miejsce dla zasady, że jeśli ktoś pohańbił żonę lub córkę rycerza i został złapany, był zdany na łaskę pokrzywdzonego.","Trudno jednak stwierdzić czy kary tej nie egzekwowały osoby poszkodowane, np. zdradzony mąż, zhańbiona rodzina, w Statutach Kazimierza Wielkiego znalazło się bowiem miejsce dla zasady, że jeśli ktoś pohańbił żonę lub córkę osoby rycerskiej i został złapany, był zdany na łaskę osoby pokrzywdzonej."
1,"Wrzesień 2007 r. Senator Antoni Szymański zawiadamia prokuraturę, że odkrył w internecie ogłoszenia typu: Potrzebujesz aborcji?","Wrzesień 2007 r. Osoba senatorska Antoni Szymański zawiadamia prokuraturę, że odkryła w internecie ogłoszenia typu: Potrzebujesz aborcji?"
1,W tej sytuacji pod LOK udaje się sam sekretarz Lipiec.,W tej sytuacji pod LOK udaje się sama osoba sekretarska Lipiec.
1,Jako ortodontka zajmuję się wadami zgryzu.,Jako osoba ortodoncka zajmuję się wadami zgryzu.
1,Myślano o dorocznym spotkaniu ekonomistów i biznesmenów Wschodu i Zachodu w Davos.,Myślano o dorocznym spotkaniu osób ekonomistycznych i biznesmeńskich Wschodu i Zachodu w Davos.
1,"Jeśli są zabawne, to i ja, i pan prezydent chętnie się śmiejemy.","Jeśli są zabawne, to i ja, i osoba prezydencka chętnie się śmiejemy."
1,"Pod kontrolą tych islamskich fanatyków, mających konszachty z samym Osamą bin Ladenem, znalazł się cały kraj.","Pod kontrolą tych islamskich osób fanatyckich, mających konszachty z samym Osamą bin Ladenem, znalazł się cały kraj."
1,Nie szczypta soli – szczypta kelnerki.,Nie szczypta soli – szczypta osoby kelnerskiej.
1,Ale ja go rozumiem i wszystkich dziennikarzy proszę o to samo.,Ale ja go rozumiem i wszystkie osoby dziennikarskie proszę o to samo.
1,Nie przesadzajmy jednak: na przyjęciach u ambasadorów spotykają się nieraz znakomitości z tych różnych hierarchii.,Nie przesadzajmy jednak: na przyjęciach u osób ambasadorskich spotykają się nieraz znakomitości z tych różnych hierarchii.
1,Proszę pana ministra.,Proszę osobę ministerską.
1,"Nie jestem fotomodelką ani prezenterką z telewizji, nie muszę ukazywać w uśmiechu całego uzębienia.","Nie jestem osobą fotomodelską ani prezenterską z telewizji, nie muszę ukazywać w uśmiechu całego uzębienia."
1,"Wydawało się, że fiskus nie będzie dłużej gnębił Waldemara Gronowskiego, legnickiego piekarza, który przez ponad 10 lat rozdawał pieczywo najuboższym.","Wydawało się, że fiskus nie będzie dłużej gnębił Waldemara Gronowskiego, legnickiej osoby piekarskiej, która przez ponad 10 lat rozdawała pieczywo najuboższym."
1,Samozwańczy gliniarz posługuje się oryginalną legitymacją.,Samozwańcza osoba gliniarska posługuje się oryginalną legitymacją.
1,"W okresowej opinii służbowej określa się również prognozę przebiegu zawodowej służby wojskowej żołnierza bliższą, dalszą i perspektywiczną.","W okresowej opinii służbowej określa się również prognozę przebiegu zawodowej służby wojskowej osoby żołnierskiej bliższą, dalszą i perspektywiczną."
1,Potem schody w dół i wyciągnięta dłoń konduktorki.,Potem schody w dół i wyciągnięta dłoń osoby koduktorskiej.
1,"W młodości świetnie się zapowiadający, a później raczej niespełniony artysta, strzelił trzykrotnie z bliskiej odległości przez futro w plecy Gabriela Narutowicza, który tylko przez 3 dni sprawował najwyższy w kraju urząd.","W młodości świetnie się zapowiadający, a później raczej niespełniona osoba artystyczna, strzelił trzykrotnie z bliskiej odległości przez futro w plecy Gabriela Narutowicza, który tylko przez 3 dni sprawował najwyższy w kraju urząd."
1,"Jednak teraz kochliwy barman powiedział, ze pojednał się z jedną z dziewczyn i być może będzie kontynuował tę znajomość.","Jednak teraz kochliwa osoba barmańska powiedziała, ze pojednała się z jedną z dziewczyn i być może będzie kontynuowała tę znajomość."
1,Sędzini unika ich jak ognia.,Osoba sędziowska unika ich jak ognia.
1,"Podobno żadna śmierć nie jest naturalna, wypowiadał się o tym profesor biologii z AM w TOK FM.","Podobno żadna śmierć nie jest naturalna, wypowiadała się o tym osoba profesorska biologii z AM w TOK FM."
1,"Następnie napastnicy wyciągnęli taksówkarza z samochodu, pobili i odjechali.","Następnie osoby napastnicze wyciągnęły osobę taksówkarską z samochodu, pobiły i odjechały."
1,"Komisja przekształciła się w rodzaj seminarium, gdzie bibliotekarki pogłębiały swą wiedzę o dziecku i książce.","Komisja przekształciła się w rodzaj seminarium, gdzie osoby bibliotekarskie pogłębiały swą wiedzę o dziecku i książce."
1,Nastąpił nagły zwrot w sprawie porywaczy biznesmenów.,Nastąpił nagły zwrot w sprawie osób porywających osoby biznesmeńskie.
1,"Warto więc rozważnie wybrać lekarza czy kosmetyczkę (w niektórych gabinetach kosmetycznych przeprowadza się zamykanie naczynek), u których poddamy się leczeniu.","Warto więc rozważnie wybrać osobę lekarską czy kosmetyczną (w niektórych gabinetach kosmetycznych przeprowadza się zamykanie naczynek), u których poddamy się leczeniu."
1,"Oto agronom K. Szadrin z Najwyższej Rady ZSRR, który kieruje kołchozem ""gigant"", znajdującym się na uboczu od kolei, obok Sałaiwskiego pasma gór.","Oto osoba agronomska K. Szadrin z Najwyższej Rady ZSRR, który kieruje kołchozem ""gigant"", znajdującym się na uboczu od kolei, obok Sałaiwskiego pasma gór."
1,Gwoździem programu jednak z pewnością będzie występ piłkarzy ligowych.,Gwoździem programu jednak z pewnością będzie występ ligowych osób piłkarskich.
1,"Sprawca podszedł do okienka kasowego i grożąc kasjerce przedmiotem przypominającym broń, zażądał pieniędzy.","Osoba sprawcza podeszła do okienka kasowego i grożąc osobie kasjerskiej przedmiotem przypominającym broń, zażądała pieniędzy."
1,"Dotyczy to także tolerancji, która była kryptonimem różnych poglądów - bronił kolegi, z którym przez wiele lat pracował jako pedagog.","Dotyczy to także tolerancji, która była kryptonimem różnych poglądów - bronił kolegi, z którym przez wiele lat pracował jako osoba pedagogiczna."
1,"Ludzie nie boją się kompromitacji sportowej, choć z pewnością większość Polaków nie wymieni więcej niż trzech, czterech specjalistów od sportów zimowych: skoczek Małysz, biatlonista Sikora, snowboardzistka Marczułajtis.","Ludzie nie boją się kompromitacji sportowej, choć z pewnością większość Polaków nie wymieni więcej niż trzech, czterech osób specjalistycznych od sportów zimowych: osoba skoczkowska Małysz, osoba biatlonistyczna Sikora, osoba jeżdżąca na snowboardzie Marczułajtis."
1,"31 stycznia J. Gąsienica Roj i lekarz-ratownik R. Janik odwiedzili dziewczynę w szpitalu, chcąc uzyskać od niej informację, gdzie znajduje się ciało zmarłego towarzysza.","31 stycznia J. Gąsienica Roj i osoba lekarska-ratownicza R. Janik odwiedzili dziewczynę w szpitalu, chcąc uzyskać od niej informację, gdzie znajduje się ciało zmarłej osoby towarzyszącej."
1,"Artysta w rozległych przestrzeniach obrazu umieszcza znaki, które można porównać do przedmiotów o zredukowanych kształtach.","Artysta w rozległych przestrzeniach obrazu umieszcza znaki, które można porównać do przedmiotów o zredukowanych kształtach."
1,"- Mówże składniej, frater!","- Mówże składniej, osobo fraterska!"
1,1. Harcerz sumiennie spełnia swoje obowiązki wynikające z Przyrzeczenia Harcerskiego.,1. Osoba harcerska sumiennie spełnia swoje obowiązki wynikające z Przyrzeczenia Harcerskiego.
1,"Jak więc moglibyśmy byli zakupić u Hotchkissa amunicję, której on w ogóle nie wyrabiał, musi pozostać tajemnicą autora.","Jak więc moglibyśmy byli zakupić u Hotchkissa amunicję, której on w ogóle nie wyrabiał, musi pozostać tajemnicą osoby autorskiej."
1,Ilu w tym redaktorów.,Ile w tym osób redaktorskich.
1,Co się stało z Pożeraczem Chmur?,Co się stało z Osobą Pożeraczą Chmur?
1,"Polakom podoba się ten rozmach, imponuje mnogość towarów - twierdzi psycholog.","Polakom podoba się ten rozmach, imponuje mnogość towarów - twierdzi osoba psychologiczna."
1,"Pani sędzia wymusiła na niej odstąpienie od pozwu, grożąc natychmiastowym wezwaniem pogotowia i przewiezieniem do szpitala psychiatrycznego.","Osoba sędziowska wymusiła na niej odstąpienie od pozwu, grożąc natychmiastowym wezwaniem pogotowia i przewiezieniem do szpitala psychiatrycznego."
1,"Ten ostatni, jako prawnik, gwarantować miał, że wszystko odbędzie się zgodnie z prawem.","Ten ostatni, jako osoba prawnicza, gwarantować miał, że wszystko odbędzie się zgodnie z prawem."
1,Na zakończenie dowódca oddziału samoobrony szczególnie wyróżnił komendantkę szkolnej drużyny sanitarnej za sprawne dowodzenie drużyną w akcji ratowniczej.,Na zakończenie osoba dowódcza oddziału samoobrony szczególnie wyróżniła osobę komendancką szkolnej drużyny sanitarnej za sprawne dowodzenie drużyną w akcji ratowniczej.
1,– Proponuję stanowisko spawacza.,– Proponuję stanowisko osoby spawackiej.
1,Adres niech dobrodziej spisze z dowodu osobistego.,Adres niech osoba dobrodziejska spisze z dowodu osobistego.
1,Na znalezisko natknął się archeolog wynajęty do prac przez Wojewódzkie Służby Ochrony Zabytków w Olsztynie.,Na znalezisko natknął się osoba archeologiczna wynajęta do prac przez Wojewódzkie Służby Ochrony Zabytków w Olsztynie.
1,"Marek Wolski, burmistrz Jędrzejowa, zapewnia nas, że zaprosił Gosiewskiego tylko do wspólnego spaceru po stadionie.","Marek Wolski, osoba burmistrzowska Jędrzejowa, zapewnia nas, że zaprosił Gosiewskiego tylko do wspólnego spaceru po stadionie."
1,42-letnia Silvana Spalino z miasteczka Bivona na Sycylii jest policjantką - nieubłaganą i nieprzekupną.,42-letnia Silvana Spalino z miasteczka Bivona na Sycylii jest osobą policjancką - nieubłaganą i nieprzekupną.
1,Komisarz urzędował w godzinach przedpołudniowych.,Osoba komisarska urzędowała w godzinach przedpołudniowych.
1,Solenizantki złożyły życzenia sąsiadującym z nimi  w kalendarzu Ernestom i Bożenom.,Osoby solenizanckie złożyły życzenia sąsiadującym z nimi  w kalendarzu Ernestom i Bożenom.
1,"W jednej z ostatnich książek, ""Krowa Niebiańska"", bohaterka zarabia zbliżone sumy w kasynach i uczciwą pracą - robi projekty graficzne do reklam.","W jednej z ostatnich książek, ""Krowa Niebiańska"", osoba bohaterska zarabia zbliżone sumy w kasynach i uczciwą pracą - robi projekty graficzne do reklam."
1,"Dyrektor Jerzy Wesołowski, nadzorujący z ramienia Departamentu Zagranicznego Ministerstwa Finansów rozliczenia naszych należności, przy tego typu zróżnicowanych postawach woli jednak tych, z którymi nawet ciężko, ale się rozmawia.  ","Osoba dyrektorska Jerzy Wesołowski, nadzorująca z ramienia Departamentu Zagranicznego Ministerstwa Finansów rozliczenia naszych należności, przy tego typu zróżnicowanych postawach woli jednak tych, z którymi nawet ciężko, ale się rozmawia.  "
