type;source_sentence;target_sentence
1;Mężczyźni (36 i 51 lat) wspólnie z rodzinami i przyjaciółmi spędzali weekend w Augustowie.;Mężczyźni (36 i 51 lat) wspólnie z rodzinami i osobami przyjacielskimi spędzali weekend w Augustowie.
1;Pośrodku parku muszla koncertowa, nieopodal popiersie Z. Wilkońskiego – założyciela uzdrowiska, fontanna, przy klubie zdrojowym pomnik upamiętniający 100 rocznicę założenia uzdrowiska (1875–1975).;Pośrodku parku muszla koncertowa, nieopodal popiersie Z. Wilkońskiego – osoby założycielskiej uzdrowiska, fontanna, przy klubie zdrojowym pomnik upamiętniający 100 rocznicę założenia uzdrowiska (1875–1975).
1;Wprost pod nim bez trudu odnajdziemy drugiego skrzydlatego przedstawiciela niebieskiej menażerii - Orła.;Wprost pod nim bez trudu odnajdziemy drugą skrzydlatą osobę przedstawicielską niebieskiej menażerii - Orła.
1;Udała się tam specjalna ekipa i razem z pracownikami banku ustalono, że do filii banku przy ulicy Marii Panny 34 przylega dom, którego właścicielem jest niejaki Rajchert.;Udała się tam specjalna ekipa i razem z osobami pracowniczymi banku ustalono, że do filii banku przy ulicy Marii Panny 34 przylega dom, którego osobą właścicielską jest niejaki Rajchert.
1;Pobiegł Janek po kowala.;Pobiegł Janek po osobę kowalską.
1;Mimo to nadal na rybnickich ulicach prace prowadzą firmy, które nie zatrudniają osób z wykształceniem ogrodniczym, tylko zwykłych drwali.;Mimo to nadal na rybnickich ulicach prace prowadzą firmy, które nie zatrudniają osób z wykształceniem ogrodniczym, tylko zwykłe osoby drwalskie.
1;– Nie mam nic do powiedzenia, panie generale – odparł Mock.;– Nie mam nic do powiedzenia, osobo generalska – odparł Mock.
1;W Niemczech skrzyknęli się złodzieje samochodów na czele z Nikodemem S., zwanym Nikosiem.;W Niemczech skrzyknęły się osoby zodziejskie samochodów na czele z Nikodemem S., zwanym Nikosiem.
1;Bo złodziej oskarża ich o pobicie, kradzież telefonu komórkowego i 50 złotych!;Bo osoba złodziejska oskarża ich o pobicie, kradzież telefonu komórkowego i 50 złotych!
1;Ostatnio jednak wśród złodziei bardzo popularne są nieduże samochody, które zostały specjalnie  podrasowane .;Ostatnio jednak wśród osób złodziejskich bardzo popularne są nieduże samochody, które zostały specjalnie  podrasowane .
1;Adres niech dobrodziej spisze z dowodu osobistego.;Adres niech osoba dobrodziejska spisze z dowodu osobistego.
1;"Będzie polonez na 82 wodzirejów, podczas mszy świętej dwie pary złożą sobie przyrzeczenie ""miłości, wierności i uczciwości małżeńskiej"", a na samym końcu zaplanowano nabożeństwo przemiany wody w wino.";"Będzie polonez na 82 osoby wodzirejskie, podczas mszy świętej dwie pary złożą sobie przyrzeczenie ""miłości, wierności i uczciwości małżeńskiej"", a na samym końcu zaplanowano nabożeństwo przemiany wody w wino."
1;Chcę tylko przez to powiedzieć, że pan przewodniczący Gierej nie dopuszczał do dyskusji w tej sprawie uznając, że jest jego suwerennym prawem określanie kiedy ma a kiedy nie ma konfliktu interesów.;Chcę tylko przez to powiedzieć, że osoba przewodnicząca Gierej nie dopuszczała do dyskusji w tej sprawie uznając, że jest jej suwerennym prawem określanie kiedy ma a kiedy nie ma konfliktu interesów.
1;Niektórzy didżeje wpisują sobie występ w Pieksie do CV.;Niektóre osoby didżejskie wpisują sobie występ w Pieksie do CV.
1;Znalazł się generał!;Znalazła się osoba generalska!
1;"Po latach przejrzał swoje akta sądowe: ""Moją staranną biografię na potrzeby procesu napisał Zdzisław Sarewicz"" (generał Sarewicz jest od kilku lat rezydentem wywiadu polskiego w Moskwie).";"Po latach przejrzał swoje akta sądowe: ""Moją staranną biografię na potrzeby procesu napisał Zdzisław Sarewicz"" (osoba generalska Sarewicz jest od kilku lat osobą rezydencką wywiadu polskiego w Moskwie)."
1;Tyle tylko, że pracę tę tworzył w języku angielskim, bo wnuk Generała nie mówi i nie pisze po polsku...;Tyle tylko, że pracę tę tworzył w języku angielskim, bo wnuk osoby Generalskiej nie mówi i nie pisze po polsku...
1;Przewidujący generał pieniądze umieścił w zagranicznym banku.;Przewidująca osoba gneralska pieniądze umieściła w zagranicznym banku.
1;"Z książki generała Pożogi wynika, że rozpracowaniu Najdera służby specjalne nadały kryptonim ""Zapałka"", zaś akta zajmowały wiele tomów w archiwum MSW.";"Z książki osoby generalskiej Pożogi wynika, że rozpracowaniu Najdera służby specjalne nadały kryptonim ""Zapałka"", zaś akta zajmowały wiele tomów w archiwum MSW."
1;Nie miała wiadomości od admirała podejrzanie długo.;Nie miała wiadomości od osoby admiralskiej podejrzanie długo.
1;Polecam gorąco teksty naszych korespondentek z USA i Australii.;Polecam gorąco teksty naszych osób korespondenckich z USA i Australii.
1;"Tatiana, 25-letnia studentka IV roku, rano jest na zajęciach, wieczorem bawi się w klubie studenckim ""Grawitacja"".";"Tatiana, 25-letnia osoba studencka IV roku, rano jest na zajęciach, wieczorem bawi się w klubie studenckim ""Grawitacja""."
1;Zapewniał ekspedientkę, że może jej pomóc, jeśli poda mu numery kart doładowujących telefony komórkowe.;Zapewniał osobę ekspediencką, że może jej pomóc, jeśli poda mu numery kart doładowujących telefony komórkowe.
1;Niezadowolona klientka otrzymała właśnie odmowę uznania reklamacji.;Niezadowolona osoba kliencka otrzymała właśnie odmowę uznania reklamacji.
1;"Do przyjazdu karetki  ""N""  odpępniłam dziecko, pacjentka urodziła łożysko, umyliśmy ją i przebraliśmy.";"Do przyjazdu karetki  ""N""  odpępniłam dziecko, osoba pacjencka urodziła łożysko, umyliśmy ją i przebraliśmy."
1;Jako studentka resocjalizacji, nie bała się osób, które popadły w konflikt z prawem.;Jako osoba studencka resocjalizacji, nie bała się osób, które popadły w konflikt z prawem.
1;Pacjentki skarżą szpital o uszkodzenie strun głosowych, zaszycie w brzuchu narzędzi chirurgicznych i podanie leków, które doprowadziły do śpiączki.;Osoby pacjenckie skarżą szpital o uszkodzenie strun głosowych, zaszycie w brzuchu narzędzi chirurgicznych i podanie leków, które doprowadziły do śpiączki.
1;Studentka pisze prezentacje maturalne na dowolne tematy TANIO!;Studentka pisze prezentacje maturalne na dowolne tematy TANIO!
1;"Dawna studentka Szkoły Filmowej w Pradze, Agnieszka Holland, dla Polskiego Radia: ""Nie wiem, kto wpadł na ten pomysł, jak to się zrodziło.";"Dawna osoba studencka Szkoły Filmowej w Pradze, Agnieszka Holland, dla Polskiego Radia: ""Nie wiem, kto wpadł na ten pomysł, jak to się zrodziło."
1;Kilka dni temu na oddział trafiła prątkująca absolwentka gimnazjum.;Kilka dni temu na oddział trafiła prątkująca osoba absolwencka gimnazjum.
1;"Na przykład ""Zyta Gilowska jest agentką"".";"Na przykład ""Zyta Gilowska jest osobą agencką”."
1;Pani Jolanta z Koszar została romską asystentką w szkole w Łososinie, chociaż nie umiała ani czytać, ani pisać.;Pani Jolanta z Koszar została romską osobą asystencką w szkole w Łososinie, chociaż nie umiała ani czytać, ani pisać.
1;- Ten dworzec to straszna kicha - mówi Marzena Perzyńska studentka, która przyjeżdża codziennie na Śródmieście.;- Ten dworzec to straszna kicha - mówi Marzena Perzyńska osoba studencka, która przyjeżdża codziennie na Śródmieście.
1;Tradycyjnie udaje go prawie połowa respondentek.;Tradycyjnie udaje go prawie połowa osób respondenckich.
1;"Piękna agentka CIA po udanej, ehm, integracji natychmiast poprosiła Bonda o jeszcze jedno okrążenie (*) ;-).";"Piękna osoba agencka CIA po udanej, ehm, integracji natychmiast poprosiła Bonda o jeszcze jedno okrążenie (*) ;-)."
1;"- W naszym hipermarkecie funkcjonuje jeden bankomat PKO BP - poinformowała ""Głos"" Anita Gdula, asystentka dyrektora z Auchan Gdańsk.";"- W naszym hipermarkecie funkcjonuje jeden bankomat PKO BP - poinformowała ""Głos"" Anita Gdula, osoba asystencka osoby dyrektorskiej z Auchan Gdańsk."
1;Moja Ellenai miała włosy krucze, nie złote, jak w jego poemacie czy na płótnach Pruszkowskiego i Malczewskiego, była najładniejszą kreacją Italii, producentki arcydzieł.;Moja Ellenai miała włosy krucze, nie złote, jak w jego poemacie czy na płótnach Pruszkowskiego i Malczewskiego, była najładniejszą kreacją Italii, osoby producenckiej arcydzieł.
1;Gdy ekspres w sekretariacie Borcza trudził się nad kawą dla gościa, asystentka kapitana bezskutecznie próbowała przywołać telefonicznie podporucznika Gromyka.;Gdy ekspres w sekretariacie Borcza trudził się nad kawą dla osoby goszczącej, osoba asystencka osoby kapitańskiej bezskutecznie próbowała przywołać telefonicznie osobę podporuczniczą Gromyka.
1;"W czasach zaborów był dyrygentem polskiego chóru ""Lutnia"" w Gdańsku, współpracował także z polskimi zespołami śpiewaczymi w Westfalii i chórem polskim ""Harmonia"" w Berlinie; przyczynił się w dużym stopniu do powstania Pomorskiego Związku Śpiewaczego.";"W czasach zaborów był osobą dyrygencką polskiego chóru ""Lutnia"" w Gdańsku, współpracował także z polskimi zespołami śpiewaczymi w Westfalii i chórem polskim ""Harmonia"" w Berlinie; przyczynił się w dużym stopniu do powstania Pomorskiego Związku Śpiewaczego."
1;"Nie uzyska się bowiem wiarygodnego wyniku bez dobrej współpracy pacjenta, od którego zależy precyzyjne ""dawkowanie"" siły skurczu.";"Nie uzyska się bowiem wiarygodnego wyniku bez dobrej współpracy osoby pacjenckiej, od której zależy precyzyjne ""dawkowanie"" siły skurczu."
1;Eliza zobaczyła przez okno swojego pokoju nieco staroświecki samochód Kirchhoffa i pomyślała, że jego klienci muszą mu wybaczać te dziwactwa.;Eliza zobaczyła przez okno swojego pokoju nieco staroświecki samochód Kirchhoffa i pomyślała, że jego osoby klienckie muszą mu wybaczać te dziwactwa.
1;Dla Pekinu dysydent za granicą jest lepszy niż dysydent w więzieniu: pozostaje praktycznie nieszkodliwy, a nikt nie upomina się o jego uwolnienie.;Dla Pekinu osoba dysydncka za granicą jest lepsza niż osoba dysydencka w więzieniu: pozostaje praktycznie nieszkodliwa, a nikt nie upomina się o jej uwolnienie.
1;Rząd chce także zakazać niektórych form premiowania sprzedaży stosowanych przez wielkie sieci handlowe i silnych ekonomicznie producentów.;Rząd chce także zakazać niektórych form premiowania sprzedaży stosowanych przez wielkie sieci handlowe i silne ekonomicznie osoby producenckie.
1;Przed rotundą Panoramy miała wrażenie, że dostrzegła jednego z pacjentów ośrodka, niepozornego człowieczka o ptasiej twarzy i kruczoczarnych włosach, które wyglądały na farbowane.;Przed rotundą Panoramy miała wrażenie, że dostrzegła jedną z osób pacjenckich ośrodka, niepozornego człowieczka o ptasiej twarzy i kruczoczarnych włosach, które wyglądały na farbowane.
1;Grzesiek Chełmecki mówi, że Piekarni udało się odwrócić proporcje: nie klub ssie trendy z klientów, ale odwrotnie.;Grzesiek Chełmecki mówi, że Piekarni udało się odwrócić proporcje: nie klub ssie trendy z osób klienckich, ale odwrotnie.
1;A oto końcowy fragment wypowiedzi przedstawiciela kierownictwa innego młyna: - Państwo nie chce lub nie potrafi regulować rynku zbóż.;A oto końcowy fragment wypowiedzi osoby przedstawicielskiej kierownictwa innego młyna: - Państwo nie chce lub nie potrafi regulować rynku zbóż.
1;Pana grającym asystentem jest 38-letni Igor Gołaszewski.;Pana grającą osobą asystencką jest 38-letni Igor Gołaszewski.
1;- Z mojej perspektywy, Kancelarii Prezydenta, osoby odpowiedzialnej za kontakty z mediami, muszę powiedzieć, że żadne media nie ulegają sugestiom politycznym, a już naciskom i wpływom...;- Z mojej perspektywy, Kancelarii Osoby Prezydenckiej, osoby odpowiedzialnej za kontakty z mediami, muszę powiedzieć, że żadne media nie ulegają sugestiom politycznym, a już naciskom i wpływom...
1;Czasem może je załatwić mój asystent, czasami jednak muszę interweniować osobiście - mówi.;Czasem może je załatwić moja osoba asystencka, czasami jednak muszę interweniować osobiście - mówi.
1;Pomysł upadł, bo koalicja trzymała z prezydentem, a ten stał murem za Eskadrą.;Pomysł upadł, bo koalicja trzymała z osobą prezydencką, a ten stał murem za Eskadrą.
1;Nic, bo tu nie Rosja ani nie USA - Prezydent może niewiele.;Nic, bo tu nie Rosja ani nie USA - Osoba Prezydencka może niewiele.
1;Rodzinom tym przyznawane są mieszkania z puli prezydenta miasta oraz środki pieniężne na zagospodarowanie i utrzymanie.;Rodzinom tym przyznawane są mieszkania z puli osoby prezydenckiej miasta oraz środki pieniężne na zagospodarowanie i utrzymanie.
1;Wspólne wystąpienie trzech prezydentów to nie wszystko.;Wspólne wystąpienie trzech osób prezydenckich to nie wszystko.
1;Jego zdaniem Budapest Bank, obsługujący rzeszę indywidualnych klientów, stanowiłby doskonałe uzupełnienie dla działań prowadzonych przez ING na rynku kredytów dla handlu i firm.;Jego zdaniem Budapest Bank, obsługujący rzeszę indywidualnych osób klienckich, stanowiłby doskonałe uzupełnienie dla działań prowadzonych przez ING na rynku kredytów dla handlu i firm.
1;"Kiedy dzięki poparciu SLD obejmował stanowisko prezydenta Szczecina, na ulicach pojawiły się napisy: „Jurczyk zdradził"".";"Kiedy dzięki poparciu SLD obejmował stanowisko osoby prezydenckiej Szczecina, na ulicach pojawiły się napisy: „Jurczyk zdradził""."
1;2. W trakcie studiów uczelnia powinna zapewnić studentom możliwość uzyskania przygotowania pedagogicznego i/lub przygotowania w zakresie zarządzania w pielęgniarstwie.;2. W trakcie studiów uczelnia powinna zapewnić osobom studenckich możliwość uzyskania przygotowania pedagogicznego i/lub przygotowania w zakresie zarządzania w pielęgniarstwie.
1;Przykładanie pistoletu do głowy i inscenizowanie zarzynania świni to jedne z metod  psychomanipulacji , jakimi swoich ajentów terroryzowała Żabka Polska SA - wynika z ekspertyzy dla Helsińskiej Fundacji Praw Człowieka.;Przykładanie pistoletu do głowy i inscenizowanie zarzynania świni to jedne z metod  psychomanipulacji , jakimi swoje osoby ajenckie terroryzowała Żabka Polska SA - wynika z ekspertyzy dla Helsińskiej Fundacji Praw Człowieka.
1;Przyjęcie w poczet studentów uczelni zawodowej następuje z chwilą immatrykulacji i złożenia ślubowania, którego treść określa statut.;Przyjęcie w poczet osób studenckich uczelni zawodowej następuje z chwilą immatrykulacji i złożenia ślubowania, którego treść określa statut.
1;Nowelizacja dokonuje następujących zmian w ustawie o wyborze Prezydenta Rzeczypospolitej Polskiej.;Nowelizacja dokonuje następujących zmian w ustawie o wyborze Osoby Prezydenckiej Rzeczypospolitej Polskiej.
1;Świeżak popełnił morderstwo wespół z 17-letnim Janem Kowalczykiem, którego parę miesięcy temu sąd doraźny skazał na karę śmierci, lecz p. prezydent Rzeczypospolitej ułaskawił.;Świeżak popełnił morderstwo wespół z 17-letnim Janem Kowalczykiem, którego parę miesięcy temu sąd doraźny skazał na karę śmierci, lecz osoba prezydencka Rzeczypospolitej ułaskawiła.
1;"""Wysokie obcasy"" zatytułowały reportaż o pani: ""Przyjaciółka prezydenta"".";"""Wysokie obcasy"" zatytułowały reportaż o pani: “Osoba przyjacielska osoby prezydenckiej""."
1;Do gabinetu Ryszarda Kalisza, pełniącego obowiązki szefa Kancelarii Prezydenta RP, próbowała wtargnąć kobieta uzbrojona w dwa noże.;Do gabinetu Ryszarda Kalisza, pełniącego obowiązki osoby szzefowskiej Kancelarii Osoby Prezydenckiej RP, próbowała wtargnąć kobieta uzbrojona w dwa noże.
1;Sprawa rzekomej korupcji wiceprezydenta pojawiła się pod koniec ub. r. na sesji Rady Miasta.;Sprawa rzekomej korupcji osoby wiceprezydenckiej pojawiła się pod koniec ub. r. na sesji Rady Miasta.
1;Straż Miejska już od soboty pilnuje, aby na plac targowy nie wchodzili klienci.;Straż Miejska już od soboty pilnuje, aby na plac targowy nie wchodziły osoby klienckie.
1;26 listopada 2006 roku w drugiej rundzie wyborów na prezydenta Krakowa, Jacek Majchrowski, popierany przez środowiska lewicowe, pokonał kandydata Prawa i Sprawiedliwość Ryszarda Terleckiego stosunkiem głosów 59,57% do 40,43% przy frekwencji 38,84%.;26 listopada 2006 roku w drugiej rundzie wyborów na osobę prezydencką Krakowa, Jacek Majchrowski, popierany przez środowiska lewicowe, pokonał osobę kandydacką Prawa i Sprawiedliwość Ryszarda Terleckiego stosunkiem głosów 59,57% do 40,43% przy frekwencji 38,84%.
1;Liczymy, że województwo da nam na to środki - mówi pełniący funkcję prezydenta stolicy Kazimierz Marcinkiewicz.;Liczymy, że województwo da nam na to środki - mówi pełniący funkcję osoby prezydenckiej stolicy Kazimierz Marcinkiewicz.
1;Ponieważ cytostatyki oprócz chorych komórek układu krwiotwórczego niszczą też komórki zdrowe, pacjent po chemioterapii zostaje jak gdyby pozbawiony własnego układu odpornościowego.;Ponieważ cytostatyki oprócz chorych komórek układu krwiotwórczego niszczą też komórki zdrowe, osoba pacjencka po chemioterapii zostaje jak gdyby pozbawiona własnego układu odpornościowego.
1;Jeśli są zabawne, to i ja, i pan prezydent chętnie się śmiejemy.;Jeśli są zabawne, to i ja, i osoba prezydencka chętnie się śmiejemy.
1;Przy okazji ujawniono, że pierwsze spotkanie z uratowanymi w 1990 r. amerykańskimi agentami odbyło się przed dwoma laty w podwarszawskiej Magdalence.;Przy okazji ujawniono, że pierwsze spotkanie z uratowanymi w 1990 r. amerykańskimi osobami agenckimi odbyło się przed dwoma laty w podwarszawskiej Magdalence.
1;Już wtedy wiedzieli, że trzeba będzie w powojennej Polsce zmontować gabinet sowieckich konfidentów typu Bolesława Bieruta, czy Wandy Wasilewskiej.;Już wtedy wiedzieli, że trzeba będzie w powojennej Polsce zmontować gabinet sowieckich osób konfidenckich typu Bolesława Bieruta, czy Wandy Wasilewskiej.
1;Może być więc i tak, że latem w ich hurtowniach ryżu jeszcze nie będzie, a do polskich sieci dostarczą go konkurenci z krajów Piętnastki.;Może być więc i tak, że latem w ich hurtowniach ryżu jeszcze nie będzie, a do polskich sieci dostarczą go osoby konkurenckie z krajów Piętnastki.
1;Dla firm internetowych sieć to przede wszystkim nowy, wielki rynek handlowy, dzięki któremu towar może bez problemu trafić pod drzwi klienta.;Dla firm internetowych sieć to przede wszystkim nowy, wielki rynek handlowy, dzięki któremu towar może bez problemu trafić pod drzwi osoby klienckiej.
1;Myślałem, że mnie krew zaleje, bo połowa parkingu była pusta - powiedział pacjent z Łańcuta, proszący o anonimowość.  ;Myślałem, że mnie krew zaleje, bo połowa parkingu była pusta - powiedziała osoba pacjencka z Łańcuta, prosząca o anonimowość.  
1;W dniu 6 b. m. rozpoczyna się w Warszawie krajowy zlot korespondentów robotniczych i chłopskich.;W dniu 6 b. m. rozpoczyna się w Warszawie krajowy zlot osób korespondenckich robotniczych i chłopskich.
1;Ucichły pojawiające się wcześniej zapowiedzi, że nowa parlamentarna większość będzie chciała zmienić prezydenta w trakcie kadencji.;Ucichły pojawiające się wcześniej zapowiedzi, że nowa parlamentarna większość będzie chciała zmienić osobę prezydencką w trakcie kadencji.
1;Prezydent to zrobił, żeby Krajowa Rada nie była zbyt długo bez szefa.;Osoba prezydencka to zrobiła, żeby Krajowa Rada nie była zbyt długo bez osoby szefowskiej.
1;Wiceprezydent Grzegorz Kołodziejski poinformował, że miasto wyraża zamiar przekazania za dwa przedszkola innych nieruchomości, a pozostałe chce nieodpłatnie przejąć lub przekazać do prowadzenia holdingowi.;osoba wiceprezydencka Grzegorz Kołodziejski poinformowała, że miasto wyraża zamiar przekazania za dwa przedszkola innych nieruchomości, a pozostałe chce nieodpłatnie przejąć lub przekazać do prowadzenia holdingowi.
1;Nie wierzę w pocztę, jeszcze niesprawnie działa, daję ten list korespondentowi z Wiednia, który dziś odjeżdża, bo u nas nie dzieje się nic niezwykłego.;Nie wierzę w pocztę, jeszcze niesprawnie działa, daję ten list osobie korespondenckiej z Wiednia, która dziś odjeżdża, bo u nas nie dzieje się nic niezwykłego.
1;Webvan był pionierem wśród internetowych firm w dziedzinie tworzenia zautomatyzowanych centrów zamówień, dzięki czemu mógł obniżyć znacząco koszty osobowe i narzucać na swoje produkty wyższe marże niż jego konkurenci, handlujący żywnością w sieci.;Webvan był osobą pionierską wśród internetowych firm w dziedzinie tworzenia zautomatyzowanych centrów zamówień, dzięki czemu mógł obniżyć znacząco koszty osobowe i narzucać na swoje produkty wyższe marże niż jego osoby konkurenckie, handlujące żywnością w sieci.
1;Gdyby Tusk nie załapał się na prezydenta, wróżymy mu karierę w reklamie Ery o nazwie „tanie numerki”.;Gdyby Tusk nie załapał się na osobę prezydencką, wróżymy mu karierę w reklamie Ery o nazwie „tanie numerki”.
1;W Stalowej Woli przyjmowane są one w Punkcie Obsługi Klienta UM przy ul. Wolności.;W Stalowej Woli przyjmowane są one w Punkcie Obsługi Osoby Klienckiej UM przy ul. Wolności.
1;W pierwszej sekwencji filmu czarnoskóra imigrantka potwierdza przypuszczenia ambasadora.;W pierwszej sekwencji filmu czarnoskóra osoba imigrancka potwierdza przypuszczenia osoby ambasadorskiej.
1;Brałam udział w strajkach na Politechnice Wrocławskiej, gdzie byłam doktorantką.;Brałam udział w strajkach na Politechnice Wrocławskiej, gdzie byłam osobą doktorancką.
1;Solenizantki złożyły życzenia sąsiadującym z nimi  w kalendarzu Ernestom i Bożenom.;Osoby solenizanckie złożyły życzenia sąsiadującym z nimi  w kalendarzu Ernestom i Bożenom.
1;Nie chce potwierdzenia: - Połowę tej sumy proszę przekazać Pawlakowi, żeby zatrudnił sobie guwernantkę.;Nie chce potwierdzenia: - Połowę tej sumy proszę przekazać Pawlakowi, żeby zatrudnił sobie osobę guwernancką.
1;Łukomscy poprzez angielską guwernantkę córki załatwili opiekunkę dla moich dzieci.;Łukomscy poprzez angielską osobę guwernancką córki załatwili osobę opiekującą się dla moich dzieci.
1;Na zakończenie dowódca oddziału samoobrony szczególnie wyróżnił komendantkę szkolnej drużyny sanitarnej za sprawne dowodzenie drużyną w akcji ratowniczej.;Na zakończenie osoba dowódcza oddziału samoobrony szczególnie wyróżniła osobę komendancką szkolnej drużyny sanitarnej za sprawne dowodzenie drużyną w akcji ratowniczej.
1;Wojciech Kuczok Praktykantka teraz się rumieni (chyba nie trzeba dodawać, że robi to ślicznie), wypina biuścik, trzepocze rzęsami (na studiach to zawsze skutkowało), głosik sobie ustawia o ton wyżej, bezbronna jest jak embrion, Teść musi w takich chwilach odczuwać przemożną potrzebę ochrony jej eterycznego jestestwa i brać ją na kolana.;Wojciech Kuczok Osoba praktykancka teraz się rumieni (chyba nie trzeba dodawać, że robi to ślicznie), wypina biuścik, trzepocze rzęsami (na studiach to zawsze skutkowało), głosik sobie ustawia o ton wyżej, bezbronna jest jak embrion, Teść musi w takich chwilach odczuwać przemożną potrzebę ochrony jej eterycznego jestestwa i brać ją na kolana.
1;- Tak - skinęła głową policjantka, całkowicie zepchnięta do defensywy i zmuszona do krótkich odpowiedzi.;- Tak - skinęła głową osoba policjancka, całkowicie zepchnięta do defensywy i zmuszona do krótkich odpowiedzi.
1;42-letnia Silvana Spalino z miasteczka Bivona na Sycylii jest policjantką - nieubłaganą i nieprzekupną.;42-letnia Silvana Spalino z miasteczka Bivona na Sycylii jest osobą policjancką - nieubłaganą i nieprzekupną.
1;Natomiast w święta solenizantka będzie gościć sześcioro dzieci, dziesięcioro wnucząt, dwanaścioro prawnuków i pięcioro praprawnuków.;Natomiast w święta osoba solenizancka będzie gościć sześcioro dzieci, dziesięcioro wnucząt, dwanaścioro prawnuków i pięcioro praprawnuków.
1;Nazajutrz po ćwiczeniach komendantka zwołała zbiórkę drużyny.;Nazajutrz po ćwiczeniach osoba komendancka zwołała zbiórkę drużyny.
1;Został obezwładniony przez policjantów.;Został obezwładniony przez osoby policjanckie.
1;Ponad 20 kg amfetaminy zarekwirowali policjanci w dwóch weekendowych akcjach.;Ponad 20 kg amfetaminy zarekwirowały osoby policjanckie w dwóch weekendowych akcjach.
1;Bo jak Stary Jadźkę zabije, to nie kto inny, a Komendant będzie miał kłopoty.;Bo jak Stary Jadźkę zabije, to nie kto inny, a Osoba Komendancka będzie miał kłopoty.
1;To prawda, ale z drugiej strony nie ma nic gorszego niż wydać dużo pieniędzy, a potem mimo to biegać z kartą gwarancyjną za jaśnie wielmożnym panem (tfu) serwisantem.;To prawda, ale z drugiej strony nie ma nic gorszego niż wydać dużo pieniędzy, a potem mimo to biegać z kartą gwarancyjną za jaśnie wielmożną (tfu) osobą serwisancką.
1;- Możliwe, że mężczyźni, którzy zginęli, dostali zlecenie podłożenia ładunku, ale za bardzo się na tym nie znali - mówią policjanci.;- Możliwe, że mężczyźni, którzy zginęli, dostali zlecenie podłożenia ładunku, ale za bardzo się na tym nie znali - mówią osoby policjanckie.
1;Trzech praktykantów - agronomów rejonowych, którzy niedawno przybyli do POM-u w Niedzicy prędko notują uwagi.;Trzy osoby praktykanckie - osoby agronomskie rejonowe, które niedawno przybyły do POM-u w Niedzicy prędko notują uwagi.
1;W innych konkurencjach reprezentanci Ostrzeszowa zajmowali wysokie miejsca punktowe, które zapewniły w generalnej ocenie powiatowi 11-12 pozycję w Wielkopolsce.;W innych konkurencjach osoby reprezentanckie Ostrzeszowa zajmowały wysokie miejsca punktowe, które zapewniły w generalnej ocenie powiatowi 11-12 pozycję w Wielkopolsce.
1;Starem z przyczepą załadowaną piaskiem kierował kursant.;Starem z przyczepą załadowaną piaskiem kierowała osoba kursancka.
1;Zgoła przeciwnie: im bardziej bronię swojej spójności, im ją staranniej udowadniam, im silniej prezentuję u siebie pewną konsekwencję pogląd-życie, tym się coraz więcej odmienności między mną a dyskutantami pojawia, tym się mocniej zaznaczają przeróżne napięcia, różne metody patrzenia na świat.;Zgoła przeciwnie: im bardziej bronię swojej spójności, im ją staranniej udowadniam, im silniej prezentuję u siebie pewną konsekwencję pogląd-życie, tym się coraz więcej odmienności między mną a osobami dyskutanckimi pojawia, tym się mocniej zaznaczają przeróżne napięcia, różne metody patrzenia na świat.
1;Wykupienie przez pracodawcę np. w serwisie Cv-online tzw. pakietu biznes, który obejmuje zamieszczenie nieograniczonej ilości ofert, publikację logo firmy, opiekę konsultanta i kilku innych usług, kosztuje poniżej 3 tys. zł miesięcznie.;Wykupienie przez osobę pracodawczą np. w serwisie Cv-online tzw. pakietu biznes, który obejmuje zamieszczenie nieograniczonej ilości ofert, publikację logo firmy, opiekę osoby konsultanckiej i kilku innych usług, kosztuje poniżej 3 tys. zł miesięcznie.
1;W obu przypadkach policjanci twierdzą, że mieli podstawy do użycia broni.;W obu przypadkach osoby policjanckie twierdzą, że miały podstawy do użycia broni.
1;Komendant machnął dłonią.;Osoba komendancka machnęła dłonią.
1;2. W przypadku umowy komisu, gdy komisant nabył towar lub dokonał importu towaru przed dniem 1 maja 2004 r. i wydaje ten towar komitentowi po dniu 30 kwietnia 2004 r., ma prawo do rozliczenia podatku naliczonego z tytułu nabycia tego towaru zgodnie z przepisami ustawy za miesiąc maj, jeżeli podatek ten nie został rozliczony przed dniem 1 maja 2004 r. przez komitenta.;2. W przypadku umowy komisu, gdy osoba komisancka nabyła towar lub dokonała importu towaru przed dniem 1 maja 2004 r. i wydaje ten towar osobie komitenckiej po dniu 30 kwietnia 2004 r., ma prawo do rozliczenia podatku naliczonego z tytułu nabycia tego towaru zgodnie z przepisami ustawy za miesiąc maj, jeżeli podatek ten nie został rozliczony przed dniem 1 maja 2004 r. przez osobę komitencką.
1;W Czechowicach-Dziedzicach zamaskowani przestępcy zastrzelili dwóch policjantów na służbie, którzy usiłowali przeszkodzić im w napadzie rabunkowym na kawiarenkę internetową.;W Czechowicach-Dziedzicach zamaskowane osoby przestępcze zastrzeliły dwie osoby policjanckie na służbie, które usiłowały przeszkodzić im w napadzie rabunkowym na kawiarenkę internetową.
1;W tłumie ministrantów stał dziewiętnastoletni Edward Poniewierski.;W tłumie osób ministranckich stał dziewiętnastoletni Edward Poniewierski.
1;Największą w Polsce szajkę rozpowszechniającą dziecięcą pornografię rozbili policjanci z Poznania.;Największą w Polsce szajkę rozpowszechniającą dziecięcą pornografię rozbiły osoby policjanckie z Poznania.
