type;source_sentence;target_sentence
1;Jednocześnie burmistrz gminy w Pelplinie zwrócił się o pomoc finansową związaną z organizacją wizyty Jana Pawła II.;Jednocześnie osoba burmistrzowska gminy w Pelplinie zwróciła się o pomoc finansową związaną z organizacją wizyty Jana Pawła II.
1;Baletmistrzyni urodziła się w Puerto Rico.;Osoba baletmistrzowska urodziła się w Puerto Rico.
1;Baletmistrzyni przez ostatnie tygodnie przygotowywała pary solowe do premiery GISELLE Adolphe'a Adama.;Osoba baletmistrzowska przez ostatnie tygodnie przygotowywała pary solowe do premiery GISELLE Adolphe'a Adama.
1;Rachmistrz to osoba zawodowo zajmująca się liczeniem, głównie przeliczaniem ksiąg przychodów i rozchodów.;Osoba rachmistrzowska to osoba zawodowo zajmująca się liczeniem, głównie przeliczaniem ksiąg przychodów i rozchodów.
1;"Była mistrzyni świata w boksie, Agnieszka Rylik, znana również jako ""Lady Tyson"", ma poważne problemy ze zdrowiem.";"Była osoba mistrzowska świata w boksie, Agnieszka Rylik, znana również jako ""Lady Tyson"", ma poważne problemy ze zdrowiem."
1;- Postawiłam sprawę na radzie gminy - opowiada pani burmistrz.;- Postawiłam sprawę na radzie gminy - opowiada osoba burmistrzowska.
1;Muzeum homoseksualizmu otwierał nadburmistrz Berlina Klaus Wowereit.;Muzeum homoseksualizmu otwierała osoba nadburmistrzowska Berlina Klaus Wowereit.
1;Burmistrz Ustki rzucił się do budowania największego w Polsce kompleksu boisk do siatkówki, a władze Debrzna nie zapomniały o elektrowni jądrowej.;Burmistrz Ustki rzucił się do budowania największego w Polsce kompleksu boisk do siatkówki, a władze Debrzna nie zapomniały o elektrowni jądrowej.
1;To będzie nas kosztować około 5 tysięcy zł, ale trzeba w to zainwestować, bo na razie ani ja, ani oni nie są w stanie zdecydować z czystym sumieniem, gdzie będzie nam lepiej - dodaje burmistrz.;To będzie nas kosztować około 5 tysięcy zł, ale trzeba w to zainwestować, bo na razie ani ja, ani oni nie są w stanie zdecydować z czystym sumieniem, gdzie będzie nam lepiej - dodaje osoba burmistrzowska.
1;Zapytała ją o to psycholożka.;Zapytała ją o to osoba psychologiczna.
1;Niezależnie więc od tego, co tak naprawdę myślą o Dziwiszu, liczą, że spłynie na nich publiczna łaska papieża - tłumaczy psycholog.;Niezależnie więc od tego, co tak naprawdę myślą o Dziwiszu, liczą, że spłynie na nich publiczna łaska papieża - tłumaczy osoba psychologiczna.
1;Dziś przyszła do nas psycholog i próbowała wyjaśnić, co się stało.;Dziś przyszła do nas osoba psychologiczna i próbowała wyjaśnić, co się stało.
1;Biegły seksuolog stwierdził, że mężczyzna ma skłonność do gerontofilii - cierpiący na tę dewiację czują zadowolenie seksualne tylko w kontaktach ze starszymi osobami.;Biegła osoba seksuologiczna stwierdziła, że mężczyzna ma skłonność do gerontofilii - cierpiący na tę dewiację czują zadowolenie seksualne tylko w kontaktach ze starszymi osobami.
1;Zdania na temat tego, co zrobiła pedagożka, są podzielone.;Zdania na temat tego, co zrobiła osoba pedagogiczna, są podzielone.
1;Natomiast wiem , że żaden ekolog nie zaprotestował z powodu tego, że ludziom kazano pracować w jednej z najbardziej dochodowych fabryk na trzeciej zmianie w niedziele.;Natomiast wiem , że żadna osoba ekologiczna nie zaprotestowała z powodu tego, że ludziom kazano pracować w jednej z najbardziej dochodowych fabryk na trzeciej zmianie w niedziele.
1;Pedagożka mówi, o co chodzi w tzw. ustawie Kamilka;Osoba pedagogiczna mówi, o co chodzi w tzw. ustawie Kamilka
1;Mówi, że filolożka spokojnie mogłaby zrezygnować z pracy i utrzymywać się jedynie z udzielania korepetycji.;Mówi, że osoba filologiczna spokojnie mogłaby zrezygnować z pracy i utrzymywać się jedynie z udzielania korepetycji.
1;O, niech pan łaskawie spojrzy tu, na ten nekrolog.;O, niech pan łaskawie spojrzy tu, na ten nekrolog.
0;Poprawka nr 8 rozszerza katalog organów, którym w czasie stanu wyjątkowego można nakazać wykonywanie czynności technicznych niezbędnych do prowadzenia cenzury lub kontroli, o organy administracji samorządowej, usuwając jednocześnie błąd w nazwie organów administracji rządowej w województwie.;Poprawka nr 8 rozszerza katalog organów, którym w czasie stanu wyjątkowego można nakazać wykonywanie czynności technicznych niezbędnych do prowadzenia cenzury lub kontroli, o organy administracji samorządowej, usuwając jednocześnie błąd w nazwie organów administracji rządowej w województwie.
0;Takim typowym świeckim nekrologiem jest nekrolog który po prostu zawiadamia o śmierci konkretnego człowieka i o dacie i miejscu jego pochowania.;Takim typowym świeckim nekrologiem jest nekrolog który po prostu zawiadamia o śmierci konkretnego człowieka i o dacie i miejscu jego pochowania.
1;Dotyczy to także tolerancji, która była kryptonimem różnych poglądów - bronił kolegi, z którym przez wiele lat pracował jako pedagog.;Dotyczy to także tolerancji, która była kryptonimem różnych poglądów - bronił kolegi, z którym przez wiele lat pracował jako osoba pedagogiczna.
1;Przed sądem w Opolu stanie ginekolog: zdaniem prokuratury wmawia pacjentkom, że są w ciąży, i wyłudza od nich pieniądze za fikcyjne zabiegi aborcyjne.;Przed sądem w Opolu stanie osoba ginekologiczna: zdaniem prokuratury wmawia pacjentkom, że są w ciąży, i wyłudza od nich pieniądze za fikcyjne zabiegi aborcyjne.
1;Najwidoczniej miał tego dość – przypuszcza w gazetach seksuolog.;Najwidoczniej miał tego dość – przypuszcza w gazetach osoba seksuologiczna.
1;Za największego znawcę ich zachowań uchodzi holenderski prymatolog.;Za największego znawcę ich zachowań uchodzi holenderska osoba prymatologiczna.
1;"Socjolog twierdzi, że tylko ucieczka w ortodoksję może przedłużyć życie społeczności, która za cel obiera sobie permanentne ""nie"" dla świata zewnętrznego.";"Osoba socjologiczna twierdzi, że tylko ucieczka w ortodoksję może przedłużyć życie społeczności, która za cel obiera sobie permanentne ""nie"" dla świata zewnętrznego."
1;Jego dziecko, onkolog, należy do komunistycznej inteligencji, która po wojnie domowej i upadku ELAS - jeśli udało jej się uniknąć plutonu egzekucyjnego czy obozów reedukacyjnych - rozproszyła się na emigracji, głównie w Europie Wschodniej.;Jego dziecko, osoba onkologiczna, należy do komunistycznej inteligencji, która po wojnie domowej i upadku ELAS - jeśli udało jej się uniknąć plutonu egzekucyjnego czy obozów reedukacyjnych - rozproszyła się na emigracji, głównie w Europie Wschodniej.
0;Księgę zamyka niewielki epilog spisany prozą (42, 7-7), składający się z dwóch części.;Księgę zamyka niewielki epilog spisany prozą (42, 7-7), składający się z dwóch części.
0;Tak, blog ma trochę skomplikowaną nazwę.;Tak, blog ma trochę skomplikowaną nazwę.
1;Punkowcy zamanifestowali, że nie tylko motocykliści mają prawo do takich skór - tłumaczy Mirosław Pęczak, socjolog.;Punkowcy zamanifestowali, że nie tylko motocykliści mają prawo do takich skór - tłumaczy Mirosław Pęczak, osoba socjologiczna.
0;Dialog półinteligentów równa się monologowi ćwierćinteligenta.;Dialog półinteligentów równa się monologowi ćwierćinteligenta.
1;Znajomy onkolog podpowie, gdzie są dobre i bezpłatne badania.;Znajoma osoba onkologiczna podpowie, gdzie są dobre i bezpłatne badania.
0;Cholera to na pewno Bareje też na indeks wezmą i zakażą, za kultowy monolog o popierdoloności narodu francuskiego.;Cholera to na pewno Bareje też na indeks wezmą i zakażą, za kultowy monolog o popierdoloności narodu francuskiego.
0;W porozumieniu podkreślono, że zasadami działania rządu koalicyjnego są: sprawiedliwe rozkładanie wyrzeczeń, przy konsekwentnej ochronie najbiedniejszych, poszanowanie demokracji, otwarcie na dialog społeczny.;W porozumieniu podkreślono, że zasadami działania rządu koalicyjnego są: sprawiedliwe rozkładanie wyrzeczeń, przy konsekwentnej ochronie najbiedniejszych, poszanowanie demokracji, otwarcie na dialog społeczny.
1;Na znalezisko natknął się archeolog wynajęty do prac przez Wojewódzkie Służby Ochrony Zabytków w Olsztynie.;Na znalezisko natknął się osoba archeologiczna wynajęta do prac przez Wojewódzkie Służby Ochrony Zabytków w Olsztynie.
1;Psycholog Jagna Ambroziak rozmawia z Pauliną (28 lat), której chłopak nagle stał się domatorem.;Psycholog Jagna Ambroziak rozmawia z Pauliną (28 lat), której chłopak nagle stał się domatorem.
1;Chociaż może drugim punktem ich statutu jest stwierdzenie, że ekolog ma zawsze racje, obojętnie jakie są argumenty drugiej strony.;Chociaż może drugim punktem ich statutu jest stwierdzenie, że osoba ekologiczna ma zawsze racje, obojętnie jakie są argumenty drugiej strony.
0;Na próżno byśmy jednak poszukiwali tych utworów w różnego rodzaju bibliografiach, z Estreicherową na czele, jak również w Centralnym Katalogu Starych Druków, pieczołowicie uzupełnianym przez pracowników Biblioteki Narodowej, w której się ów katalog znajduje.;Na próżno byśmy jednak poszukiwali tych utworów w różnego rodzaju bibliografiach, z Estreicherową na czele, jak również w Centralnym Katalogu Starych Druków, pieczołowicie uzupełnianym przez pracowników Biblioteki Narodowej, w której się ów katalog znajduje.
0;Katalog - jak twierdzi - zawiera dane ok. 80 proc. firm działających w województwie.;Katalog - jak twierdzi - zawiera dane ok. 80 proc. firm działających w województwie.
0;Wydawało mi się, że prowadzę z drzewem bezgłośny dialog.;Wydawało mi się, że prowadzę z drzewem bezgłośny dialog.
0;Jest nekrolog: jakiś staruszek, ponad dziewięćdziesiąt lat.;Jest nekrolog: jakiś staruszek, ponad dziewięćdziesiąt lat.
1;Dlatego postanowiliśmy do szkoły zaprosić osobę, który tłumaczy, jakie to niebezpieczne - dodaje pedagog szkoły.;Dlatego postanowiliśmy do szkoły zaprosić osobę, który tłumaczy, jakie to niebezpieczne - dodaje osoba pedagogiczna szkoły.
1;Potem socjolog wywodził coś bardzo teoretycznie.;Potem osoba socjologiczna wywodziła coś bardzo teoretycznie.
0;Zakończył dialog mówiący o polskich wydarzeniach więcej niż powie niejedna książka.;Zakończył dialog mówiący o polskich wydarzeniach więcej niż powie niejedna książka.
1;Biolog z University of Texas w Austin, wystąpił z interesującą sugestią – być może nasze upodobanie do alkoholu zrodziło się jako pożyteczne przystosowanie pomagające w przeszłości naszemu gatunkowi przeżyć trudne czasy niedostatku pożywienia.;Osoba biologiczna z University of Texas w Austin, wystąpił z interesującą sugestią – być może nasze upodobanie do alkoholu zrodziło się jako pożyteczne przystosowanie pomagające w przeszłości naszemu gatunkowi przeżyć trudne czasy niedostatku pożywienia.
1;Astrobiolog Bruce Runnegar wraz z kolegami z University of California w Los Angeles wysunął dość nietypową hipotezę, że zarzewiem katastrofy było drobne, chaotyczne zakłócenie w ruchu planet.;Osoba astrobiologiczna Bruce Runnegar wraz z kolegami z University of California w Los Angeles wysunął dość nietypową hipotezę, że zarzewiem katastrofy było drobne, chaotyczne zakłócenie w ruchu planet.
1;Przypatrywałem się mu w jego rozmaitych wcieleniach, jak entomolog przypatruje się swym lotnym ofiarom, kiedy dostaną się już w jego siatkę - to znaczy: bezlitośnie, lecz nie beznamiętnie.;Przypatrywałem się mu w jego rozmaitych wcieleniach, jak osoba entomologiczna przypatruje się swym lotnym ofiarom, kiedy dostaną się już w jego siatkę - to znaczy: bezlitośnie, lecz nie beznamiętnie.
1;Polakom podoba się ten rozmach, imponuje mnogość towarów - twierdzi psycholog.;Polakom podoba się ten rozmach, imponuje mnogość towarów - twierdzi osoba psychologiczna.
1;Syndrom wyuczonej bezradności sprawia, że tak naprawdę nie mają ochoty rezygnować z życia na dworcach - przypomina psycholog.;Syndrom wyuczonej bezradności sprawia, że tak naprawdę nie mają ochoty rezygnować z życia na dworcach - przypomina osoba psychologiczna.
1;O pogorszeniu się klimatu wokół polityki w ostatnich latach, zwiększeniu rozczarowania i poczucia dystansu do polityków mówi socjolog z Uniwersytetu Warszawskiego.;O pogorszeniu się klimatu wokół polityki w ostatnich latach, zwiększeniu rozczarowania i poczucia dystansu do polityków mówi osoba socjologiczna z Uniwersytetu Warszawskiego.
1;Jest pan znany jako wybitny sowietolog.;Jest pan znany jako wybitna osoba sowietologiczna.
1;Również niemal do ostatniej chwili władze miały nadzieję, że jednak zgodzi się wejść do Rady prof. Stanisław Stomma, który początkowo zaakceptował propozycję, lecz później zmienił zdanie, podobnie jak znany socjolog.;Również niemal do ostatniej chwili władze miały nadzieję, że jednak zgodzi się wejść do Rady prof. Stanisław Stomma, który początkowo zaakceptował propozycję, lecz później zmienił zdanie, podobnie jak znana osoba socjologiczna.
1;Kto wie, czy pamięć o tej tragedii nie była powodem, że matka Andrzeja nie zabrała chłopca do swojej nowej rodziny - zastanawia się pedagog.;Kto wie, czy pamięć o tej tragedii nie była powodem, że matka Andrzeja nie zabrała chłopca do swojej nowej rodziny - zastanawia się osoba pedagogiczna.
0;Ów blog dziennikarze ocenili również bardzo wysoko.;Ów blog dziennikarze ocenili również bardzo wysoko.
1;"Sądzę, że bystry socjolog mógłby napisać potężne dzieło wykazując, że rewolta ""teenagerów"", frustracja młodzieży, ucieczka talentów spowodowane są brakiem wizji i planu.";"Sądzę, że bystra osoba socjologiczna mogłaby napisać potężne dzieło wykazując, że rewolta ""teenagerów"", frustracja młodzieży, ucieczka talentów spowodowane są brakiem wizji i planu."
1;Na ich podstawie grafolog jest w stanie określić m.in. płeć, wiek, czy zawód autora, a często także i inne jego cechy (odmienność pisma u alkoholików, narkomanów, samobójców oraz osób chorych psychicznie).;Na ich podstawie osoba grafologiczna jest w stanie określić m.in. płeć, wiek, czy zawód autora, a często także i inne jego cechy (odmienność pisma u alkoholików, narkomanów, samobójców oraz osób chorych psychicznie).
1;Podolog w swojej codziennej pracy zajmuje się dbaniem o ludzkie stopy.;Osoba podologiczna w swojej codziennej pracy zajmuje się dbaniem o ludzkie stopy.
1;Płockie zoo nie zdążyło na czas przygotować inkubatora i dlatego przywieźli jajo do nas - powiedział nam ornitolog z warszawskiego zoo.;Płockie zoo nie zdążyło na czas przygotować inkubatora i dlatego przywieźli jajo do nas - powiedziała nam osoba ornitologiczna z warszawskiego zoo.
0;Na tych pięknych pytaniach, choć jakże dojmujących, monolog jej postaci adresowany do mnie urwał się niespodzianie.;Na tych pięknych pytaniach, choć jakże dojmujących, monolog jej postaci adresowany do mnie urwał się niespodzianie.
1;30 lat temu austriacki biolog otrzymał Nagrodę Nobla za odkrycie sposobu porozumiewania się pszczół.;30 lat temu austriacka osoba biologiczna otrzymała Nagrodę Nobla za odkrycie sposobu porozumiewania się pszczół.
0;Na północy pokrywa śnieżna sięga pół metra.;Na północy pokrywa śnieżna sięga pół metra.
0;Co tu dużo  gadać, mam porządnego pietra.;Co tu dużo  gadać, mam porządnego pietra.
1;U młodej dziewczyny psychiatra rozpoznał początki choroby psychicznej, dziewczyna myśli o samobójstwie.;U młodej dziewczyny osoba zajmująca się psychiatrią rozpoznała początki choroby psychicznej, dziewczyna myśli o samobójstwie.
1;Pracuje jako pediatra, więc czasu na pielenie grządek ma tyle, ile snu odmówi sobie bladym świtem: - Jadę na działkę rano, przed pracą, traktuję to jak poranną gimnastykę... - mówi.;Pracuje jako osoba zajmująca się pediatrią, więc czasu na pielenie grządek ma tyle, ile snu odmówi sobie bladym świtem: - Jadę na działkę rano, przed pracą, traktuję to jak poranną gimnastykę... - mówi.
1;Psychiatra przysuwa krzesło do leżanki i siada obok Bartodzieja z notesem w ręku.;Osoba zajmująca się psychiatrią przysuwa krzesło do leżanki i siada obok Bartodzieja z notesem w ręku.
1;Tymi wynikami badań nie jest zaskoczony Robert N. Butler, geriatra z Nowego Jorku.;Tymi wynikami badań nie jest zaskoczony Robert N. Butler, osoba z Nowego Jorku zajmująca się geriatrią.
1;"Psychiatra uznał, że z pacjentem wszystko w porządku, ale oczywiście całe miasteczko już szeptało, że to ""psychiczny"".";"Osoba zajmująca się psychiatrią uznała, że z pacjentem wszystko w porządku, ale oczywiście całe miasteczko już szeptało, że to ""psychiczny""."
0;Zbiornik fontanny ma około dwóch i pół metra głębokości.;Zbiornik fontanny ma około dwóch i pół metra głębokości.
0;Ale w kilkanaście minut później ta sama dziewczyna cisnęła w Adriana żółtą puszką po piwie tatra i zmusiła krzykami, aby się wycofał ze swojego ulubionego pokoju.;Ale w kilkanaście minut później ta sama dziewczyna cisnęła w Adriana żółtą puszką po piwie tatra i zmusiła krzykami, aby się wycofał ze swojego ulubionego pokoju.
1;Dr Maja Herman to psychiatrka, która aktywnie wypowiada się w mediach na tematy zdrowotne i społeczne.;Dr Maja Herman to osoba zajmująca się psychiatrią, która aktywnie wypowiada się w mediach na tematy zdrowotne i społeczne.
1;Leczył się u niej z depresji, twierdzi, że psychiatrka zaproponowała mu seks.;Leczył się u niej z depresji, twierdzi, że osoba zajmująca się psychiatrią zaproponowała mu seks.
1;Optometrka prowadząca synka używa Cyclopentolatu.;Osoba zajmująca się optometrią prowadząca synka używa Cyclopentolatu.
1;Ten optometra, do którego poszłam, ma całkiem solidne wykształcenie.;Ta osoba zajmująca się optometrią, do której poszłam, ma całkiem solidne wykształcenie.
1;Geriatrka radzi szczególnie uważnie przyglądać się tzw. trudnym przypadkom - takim, u których nie działają leki, którzy wymuszają kolejną receptę, kolejne skierowanie, u których nie można znaleźć konkretnej patologii albo po raz kolejny zmieniane są leki, bo nie działają.;Osoba zajmująca się geriatrią radzi szczególnie uważnie przyglądać się tzw. trudnym przypadkom - takim, u których nie działają leki, którzy wymuszają kolejną receptę, kolejne skierowanie, u których nie można znaleźć konkretnej patologii albo po raz kolejny zmieniane są leki, bo nie działają.
0;Mogę potępiać dzisiejsze gry Jarosława Kaczyńskiego, ale nigdy nie posunę się do twierdzenia, że ten człowiek nie odgrywał istotnej roli w antykomunistycznym podziemiu, czy później, kiedy stanęła kwestia przekazania w Polsce władzy.;Mogę potępiać dzisiejsze gry Jarosława Kaczyńskiego, ale nigdy nie posunę się do twierdzenia, że ten człowiek nie odgrywał istotnej roli w antykomunistycznym podziemiu, czy później, kiedy stanęła kwestia przekazania w Polsce władzy.
0;Ale przez to tworzysz wrażenie, że pewna problematyka pojawiła się dopiero wraz z komunizmem.;Ale przez to tworzysz wrażenie, że pewna problematyka pojawiła się dopiero wraz z komunizmem.
0;W parę tygodni po przybyciu kmdr. Hanrahana wpłynął do portu lekki krążownik amerykański.;W parę tygodni po przybyciu kmdr. Hanrahana wpłynął do portu lekki krążownik amerykański.
1;Rzecznik dyscypliny odmawia wszczęcia postępowania wyjaśniającego, jeżeli stwierdzi wystąpienie okoliczności wymienionej w art. 78 ust. 1.;Osoba rzecznicza dyscypliny odmawia wszczęcia postępowania wyjaśniającego, jeżeli stwierdzi wystąpienie okoliczności wymienionej w art. 78 ust. 1.
0;Czternaście osób zatruło się pałeczkami salmonellozy, poczas wesela, które odbyło się w miniony weekend w Puławach.;Czternaście osób zatruło się pałeczkami salmonellozy, poczas wesela, które odbyło się w miniony weekend w Puławach.
0;Stefan i Claudia zostali sfotografowani na lotnisku w Hamburgu, skąd udali się na wspólny urlop do Tajlandii.;Stefan i Claudia zostali sfotografowani na lotnisku w Hamburgu, skąd udali się na wspólny urlop do Tajlandii.
0;W zbiorach Muzeum Oręża Polskiego w Kołobrzegu znajduje się szabla krechowiacka, kompletna z pochwą, której francuska głownia wyprodukowana w 1842 r. pochodzi ze sławnej manufaktury w Chatellerault.;W zbiorach Muzeum Oręża Polskiego w Kołobrzegu znajduje się szabla krechowiacka, kompletna z pochwą, której francuska głownia wyprodukowana w 1842 r. pochodzi ze sławnej manufaktury w Chatellerault.
0;Akcja mitu toczy się w przeszłości całkowicie już oderwanej od związków z teraźniejszością, zupełnie odległej i odciętej od współczesności;Akcja mitu toczy się w przeszłości całkowicie już oderwanej od związków z teraźniejszością, zupełnie odległej i odciętej od współczesności
1;Ten ostatni, jako prawnik, gwarantować miał, że wszystko odbędzie się zgodnie z prawem.;Ten ostatni, jako osoba prawnicza, gwarantować miał, że wszystko odbędzie się zgodnie z prawem.
0;Środki na prefinansowanie udostępniane są w formie oprocentowanych pożyczek, z zastrzeżeniem ust. 5.;Środki na prefinansowanie udostępniane są w formie oprocentowanych pożyczek, z zastrzeżeniem ust. 5.
0;Nie narusza obowiązku zachowania tajemnicy zawodowej złożenie zawiadomienia o podejrzeniu popełnienia przestępstwa oraz udzielanie informacji w przypadkach określonych w ustawach.;Nie narusza obowiązku zachowania tajemnicy zawodowej złożenie zawiadomienia o podejrzeniu popełnienia przestępstwa oraz udzielanie informacji w przypadkach określonych w ustawach.
0;Zmiana płci jest łatwiejsza, niż dotychczas sądzono.;Zmiana płci jest łatwiejsza, niż dotychczas sądzono.
0;Mleczarnia zapewnia, że w zakwestionowanym mleku nie wykryto jakichkolwiek bakterii, które mogłyby powodować zatrucie.;Mleczarnia zapewnia, że w zakwestionowanym mleku nie wykryto jakichkolwiek bakterii, które mogłyby powodować zatrucie.
0;Zbocza góry stały się lodowiskiem, po którym nie sposób się było wdrapać do zamku.;Zbocza góry stały się lodowiskiem, po którym nie sposób się było wdrapać do zamku.
1;Jeszcze jedna wychowawczyni była w czasie jakichś tam zaocznych studiów biologii.;Jeszcze jedna osoba wychowawcza była w czasie jakichś tam zaocznych studiów biologii.
0;Zespół do spraw poprawy ochrony zabytków sakralnych, w których gromadzone są dobra narodowe, powstaje w Kielcach.;Zespół do spraw poprawy ochrony zabytków sakralnych, w których gromadzone są dobra narodowe, powstaje w Kielcach.
0;Pewien czteroletni chłopiec wypadł z jedenastego piętra wieżowca w amerykańskim mieście Albany w stanie Nowy Jork na betonowy chodnik i przeżył.;Pewien czteroletni chłopiec wypadł z jedenastego piętra wieżowca w amerykańskim mieście Albany w stanie Nowy Jork na betonowy chodnik i przeżył.
1;Pożegnali się pośpiesznie, bo pociąg, chory na sapiącą astmę, wtoczył się zziajany na małą stacyjkę, obok której w ogródku kwitło kilka czerwonych kwiatków, a przed nią zakwitł zawiadowca w czerwonej czapce.;Pożegnali się pośpiesznie, bo pociąg, chory na sapiącą astmę, wtoczył się zziajany na małą stacyjkę, obok której w ogródku kwitło kilka czerwonych kwiatków, a przed nią zakwitła osoba zawiadowcza czerwonej czapce.
0;Szybsze topnienie brzegów lodowca kompensowane jest przez zwiększone opady w środku kontynentu.;Szybsze topnienie brzegów lodowca kompensowane jest przez zwiększone opady w środku kontynentu.
1;Sędzini unika ich jak ognia.;Osoba sędziowska unika ich jak ognia.
1;Pani sędzia postąpiła zgodnie z prawem, bowiem obaj przyznali się do winy. ;Osoba sędziowska postąpiła zgodnie z prawem, bowiem obaj przyznali się do winy. 
1;To była zbrodnia usiłowania zabójstwa - grzmiał sędzia Jarosław Leszczyński.;To była zbrodnia usiłowania zabójstwa - grzmiała osoba sędziowska Jarosław Leszczyński.
1;W związku z tym sędzia miała świętą rację mówiąc, że katolicy mogą uważać to za zabójstwo ale nie mogą kogo innego nazywać mordercą.;W związku z tym sędzia miała świętą rację mówiąc, że katolicy mogą uważać to za zabójstwo ale nie mogą kogo innego nazywać mordercą.
1;Gdyby po kwadransie, po wywieszeniu pierwszego obraźliwego transparentu sędzia kazał ogłosić, że za chwilę przerwie mecz, jestem pewien, że nie doszłoby do palenia szalików, rzucania niebezpiecznych przedmiotów na murawę i nie trzeba byłoby zamykać stadionu.;Gdyby po kwadransie, po wywieszeniu pierwszego obraźliwego transparentu osoba sędziowska kazała ogłosić, że za chwilę przerwie mecz, jestem pewien, że nie doszłoby do palenia szalików, rzucania niebezpiecznych przedmiotów na murawę i nie trzeba byłoby zamykać stadionu.
1;W klasie okręgowej sędzia główny otrzyma 90 zł brutto.;W klasie okręgowej główna osoba sędziowska otrzyma 90 zł brutto.
1;Sekcja Krajowa Górnictwa składała poręczenie na etapie zażalenia na decyzję w sprawie zastosowania aresztu – mówi sędzia Rafał Lisak.;Sekcja Krajowa Górnictwa składała poręczenie na etapie zażalenia na decyzję w sprawie zastosowania aresztu – mówiła osoba sędziowska Rafał Lisak.
1;To nie może pani dawać dziecku normalnego mleka – dziwiła się sędzia Kubczak.;To nie może pani dawać dziecku normalnego mleka – dziwiła się osoba sędziowska Kubczak.
1;Młody mężczyzna skoczył na głowę z pierwszego piętra świdnickiego sądu tuż po tym, gdy sędzia wydał nakaz jego aresztowania.;Młody mężczyzna skoczył na głowę z pierwszego piętra świdnickiego sądu tuż po tym, gdy osoba sędziowska wydała nakaz jego aresztowania.
1;Podczas czwartkowej rozprawy sędzia Tomasz Sikora podkreślił, że sprawa jest skomplikowana i wymaga jeszcze od sądu zastanowienia.;Podczas czwartkowej rozprawy osoba sędziowska Tomasz Sikora podkreślił, że sprawa jest skomplikowana i wymaga jeszcze od sądu zastanowienia.
1;W opinii Andrzejewskiego dzięki wprowadzonym zmianom to sędzia będzie określać, co jest, a co nie jest pornografią.;W opinii Andrzejewskiego dzięki wprowadzonym zmianom to osoba sędziowska będzie określać, co jest, a co nie jest pornografią.
1;Podczas piątkowego posiedzenia sędzia Harz zapytała, czy sprawcy pobicia znają świadka i podała im jego imię i nazwisko.;Podczas piątkowego posiedzenia osoba sędziowska Harz zapytała, czy sprawcy pobicia znają świadka i podała im jego imię i nazwisko.
1;Zapanowała cisza, przede wszystkim ze zdumienia, że sędzia mógł znać imię skromnej Sary Grünspan mieszkającej na Legionów przy Cmentarnej.;Zapanowała cisza, przede wszystkim ze zdumienia, że osoba sędziowska mogła znać imię skromnej Sary Grünspan mieszkającej na Legionów przy Cmentarnej.
1;Wreszcie znalazł zielone, o których mówił sędzia, także pomalowane niedokładnie.;Wreszcie znalazł zielone, o których mówiła osoba sędziowska, także pomalowane niedokładnie.
1;Sędzia także to zauważył.;Osoba sędziowska także to zauważył.
1;Uznała to za niedopuszczalne i była ciekawa, czy sędzia to widzi.;Uznała to za niedopuszczalne i była ciekawa, czy osoba sędziowska to widzi.
1;To sędzia może na kundelka nałożyć zakaz szczekania.;To osoba sędziowska może na kundelka nałożyć zakaz szczekania.
1;Różowiutki sędzia uderzył pięścią w stół.;Różowiutka osoba sędziowska uderzyła pięścią w stół.
1;Ale przecież poprzednio - sędzia wydobył przeciągły ton z trąbki - poprzednio był pan przeciwny.;Ale przecież poprzednio - osoba sędziowska wydobyła przeciągły ton z trąbki - poprzednio był pan przeciwny.
1;Pani sędzia wymusiła na niej odstąpienie od pozwu, grożąc natychmiastowym wezwaniem pogotowia i przewiezieniem do szpitala psychiatrycznego.;Osoba sędziowska wymusiła na niej odstąpienie od pozwu, grożąc natychmiastowym wezwaniem pogotowia i przewiezieniem do szpitala psychiatrycznego.
1;5 rzutów karnych podyktował paragwajski sędzia w meczu Argentyna - Kolumbia (0:3) w turnieju Copa America.;5 rzutów karnych podyktowała paragwajska osoba sędziowska w meczu Argentyna - Kolumbia (0:3) w turnieju Copa America.
1;Po ostrym proteście MSZ sędzia federalny z Nowego Jorku Eugene Nickerson wystosował wczoraj formalną prośbę do polskich władz o pomoc w tej sprawie.;Po ostrym proteście MSZ federalna osoba sędziowska z Nowego Jorku Eugene Nickerson wystosowała wczoraj formalną prośbę do polskich władz o pomoc w tej sprawie.
1;Dwie minuty przed końcem gry, przy stanie 2:1 dla gości, sędzia podyktował dla nich bardzo dyskusyjny rzut karny po starciu bramkarza Napoli Giovanniego Galli ze Schillacim.;Dwie minuty przed końcem gry, przy stanie 2:1 dla gości, osoba sędziowska podyktowała dla nich bardzo dyskusyjny rzut karny po starciu bramkarza Napoli Giovanniego Galli ze Schillacim.
1;Histerycznie zachowywała się też, gdy sędzia ogłosił wyrok: 5 lat ciężkiego więzienia.;Histerycznie zachowywała się też, gdy osoba sędziowska ogłosiła wyrok: 5 lat ciężkiego więzienia.
1;Minęło 90 regulaminowych minut, ale sędzia nakazał doliczyć jeszcze kolejne cztery.;Minęło 90 regulaminowych minut, ale osoba sędziowska nakazała doliczyć jeszcze kolejne cztery.
