type,source_sentence,target_sentence
0,"Dwie drogi klasy „A”, E47 i E55, przebiegające przez Skandynawię mają oznaczenie sprzed 1992 (E6 i E4).","Dwie drogi klasy „A”, E47 i E55, przebiegające przez Skandynawię mają oznaczenie sprzed 1992 (E6 i E4)."
0,Te wyjątki zostały zaakceptowane w związku z dużymi kosztami zmiany oznakowań ww. dróg.,Te wyjątki zostały zaakceptowane w związku z dużymi kosztami zmiany oznakowań ww. dróg.
0,Stare oznakowanie występuje tylko w Norwegii i Szwecji.,Stare oznakowanie występuje tylko w Norwegii i Szwecji.
0,W pozostałych krajach drogi te są oznakowane według nowego systemu numeracji.,W pozostałych krajach drogi te są oznakowane według nowego systemu numeracji.
0,W poszczególnych krajach podejście do oznakowania tras numerami „Exx” jest różne: W większości państw oznakowanie „Exx” jest umieszczane obok numeracji krajowej i wystarczające do poruszania się wzdłuż tras europejskich.,W poszczególnych krajach podejście do oznakowania tras numerami „Exx” jest różne: W większości państw oznakowanie „Exx” jest umieszczane obok numeracji krajowej i wystarczające do poruszania się wzdłuż tras europejskich.
0,"W Danii, Norwegii oraz Szwecji oznakowanie „Exx” jest zintegrowane z numeracją krajową i z reguły drogi te nie posiadają innej numeracji krajowej.","W Danii, Norwegii oraz Szwecji oznakowanie „Exx” jest zintegrowane z numeracją krajową i z reguły drogi te nie posiadają innej numeracji krajowej."
0,"Zdarza się też tak (np. Niemcy), że oznakowanie „Exx” jest minimalne i poruszanie się wzdłuż tras europejskich na jego podstawie jest utrudnione.","Zdarza się też tak (np. Niemcy), że oznakowanie „Exx” jest minimalne i poruszanie się wzdłuż tras europejskich na jego podstawie jest utrudnione."
0,"W niektórych krajach (np. Wielka Brytania, Uzbekistan) drogi w ogóle nie są oznakowane numerami „Exx”.","W niektórych krajach (np. Wielka Brytania, Uzbekistan) drogi w ogóle nie są oznakowane numerami „Exx”."
0,W Irlandii numery tras europejskich są podawane jedynie na znakach wskazujących odległość do miejscowości.,W Irlandii numery tras europejskich są podawane jedynie na znakach wskazujących odległość do miejscowości.
0,"Pierwszy system numeracji tras europejskich, wprowadzony w 1950 roku, składał się z jedno do dwucyfrowych liczb.","Pierwszy system numeracji tras europejskich, wprowadzony w 1950 roku, składał się z jedno do dwucyfrowych liczb."
0,"W dużym uproszczeniu polegał na tym, że im mniej ważna była droga, tym wyższy miała numer.","W dużym uproszczeniu polegał na tym, że im mniej ważna była droga, tym wyższy miała numer."
0,"Istniały dwie kategorie: „A”, w której znajdowały się główne trasy europejskie, o numerach E1 – E21, E21a, E21b i E22 „B”, w której znajdowały się trasy europejskie będące odgałęzieniami i łącznikami, o numerach E31 – E92.","Istniały dwie kategorie: „A”, w której znajdowały się główne trasy europejskie, o numerach E1 – E21, E21a, E21b i E22 „B”, w której znajdowały się trasy europejskie będące odgałęzieniami i łącznikami, o numerach E31 – E92."
0,W 1968 roku wprowadzono trzycyfrowe arterie.,W 1968 roku wprowadzono trzycyfrowe arterie.
0,Bieżący system oznaczeń tras europejskich został utworzony w 1975 na podstawie Umowy europejskiej o głównych drogach ruchu międzynarodowego (AGR) zawartej w Genewie 15 listopada.,Bieżący system oznaczeń tras europejskich został utworzony w 1975 na podstawie Umowy europejskiej o głównych drogach ruchu międzynarodowego (AGR) zawartej w Genewie 15 listopada.
0,Jego wprowadzanie w życie rozpoczęto w pierwszej połowie lat 80.,Jego wprowadzanie w życie rozpoczęto w pierwszej połowie lat 80.
0,XX wieku.,XX wieku.
0,Mimo upływu ponad 20 lat od jego wprowadzenia zdarzają się sytuacje oznakowania dróg znakami zgodnymi z poprzednim systemem.,Mimo upływu ponad 20 lat od jego wprowadzenia zdarzają się sytuacje oznakowania dróg znakami zgodnymi z poprzednim systemem.
0,Zmiana systemu numeracji nie od razu została przez wszystkich zaakceptowana.,Zmiana systemu numeracji nie od razu została przez wszystkich zaakceptowana.
0,"Zdarzały się też sytuacje, że po akceptacji zmian nic się praktycznie w oznakowaniu dróg nie zmieniło.","Zdarzały się też sytuacje, że po akceptacji zmian nic się praktycznie w oznakowaniu dróg nie zmieniło."
0,"W 1992 uzupełniono sieć o wiele nowych dróg, w znacznej mierze na terenach Rosji.","W 1992 uzupełniono sieć o wiele nowych dróg, w znacznej mierze na terenach Rosji."
0,"Do dotychczasowego systemu dodano głównie drogi leżące na wschodzie Europy i częściowo w zachodniej Azji, co częściowo zniekształciło systematykę oznakowania tras.","Do dotychczasowego systemu dodano głównie drogi leżące na wschodzie Europy i częściowo w zachodniej Azji, co częściowo zniekształciło systematykę oznakowania tras."
0,"Cały czas w systemie są wprowadzane zmiany, na ogół wydłużające lub zmieniające trasy przy jej końcach.","Cały czas w systemie są wprowadzane zmiany, na ogół wydłużające lub zmieniające trasy przy jej końcach."
0,Oznakowanie tras europejskich w Polsce zaczęto wprowadzać ok.,Oznakowanie tras europejskich w Polsce zaczęto wprowadzać ok.
0,1962.,1962.
0,Były to następujące trasy: Obecny system numeracji tras europejskich zaczęto wprowadzać w 1985 według nowego systemu.,Były to następujące trasy: Obecny system numeracji tras europejskich zaczęto wprowadzać w 1985 według nowego systemu.
0,Rząd Polski podpisał Umowę o głównych drogach ruchu międzynarodowego 14 września 1984.,Rząd Polski podpisał Umowę o głównych drogach ruchu międzynarodowego 14 września 1984.
0,"Została ona ratyfikowana 29 stycznia 1985 i opublikowana w Dzienniku Ustaw 11 marca 1985 (Dz.U. z 1985 r. nr 10, poz. 35).","Została ona ratyfikowana 29 stycznia 1985 i opublikowana w Dzienniku Ustaw 11 marca 1985 (Dz.U. z 1985 r. nr 10, poz. 35)."
0,Drogi europejskie przebiegające przez Polskę.,Drogi europejskie przebiegające przez Polskę.
0,"W tej umowie wymienione były następujące trasy przebiegające przez terytorium Polski: Wkrótce po ratyfikacji umowy przez Polskę, jeszcze w 1985 w przebiegających przez Polskę trasach zaszły następujące zmiany: zmieniono oznaczenie trasy E26 na E 28 zmieniono oznaczenie trasy E38 na E 36 Berlin – Chociebuż (Cottbus) – Legnica.","W tej umowie wymienione były następujące trasy przebiegające przez terytorium Polski: Wkrótce po ratyfikacji umowy przez Polskę, jeszcze w 1985 w przebiegających przez Polskę trasach zaszły następujące zmiany: zmieniono oznaczenie trasy E26 na E 28 zmieniono oznaczenie trasy E38 na E 36 Berlin – Chociebuż (Cottbus) – Legnica."
0,Zmieniono przebieg E67 (okolice Łodzi) Warszawa – Piotrków Trybunalski – Praga.,Zmieniono przebieg E67 (okolice Łodzi) Warszawa – Piotrków Trybunalski – Praga.
0,Zmieniono przebieg E75 (trasa omijająca Warszawę) Karasjok – Lahti – Łódź – Sitía. dodano trasę E 77 (na terenie Polski po dotychczasowej trasie E75) Gdańsk – Kraków – Budapeszt. dodano trasę E 261 Świecie – Poznań – Wrocław.,Zmieniono przebieg E75 (trasa omijająca Warszawę) Karasjok – Lahti – Łódź – Sitía. dodano trasę E 77 (na terenie Polski po dotychczasowej trasie E75) Gdańsk – Kraków – Budapeszt. dodano trasę E 261 Świecie – Poznań – Wrocław.
0,Zmieniono oznaczenie trasy E460 na E 462.,Zmieniono oznaczenie trasy E460 na E 462.
0,Berlin – Chociebuż (Cottbus) – Legnica.,Berlin – Chociebuż (Cottbus) – Legnica.
0,Warszawa – Piotrków Trybunalski – Praga.,Warszawa – Piotrków Trybunalski – Praga.
0,Karasjok – Lahti – Łódź – Sitía.,Karasjok – Lahti – Łódź – Sitía.
0,Gdańsk – Kraków – Budapeszt.,Gdańsk – Kraków – Budapeszt.
0,Świecie – Poznań – Wrocław.,Świecie – Poznań – Wrocław.
0,W 1990: dodano trasę E 371 Prešov – Rzeszów – Radom.,W 1990: dodano trasę E 371 Prešov – Rzeszów – Radom.
0,Prešov – Rzeszów – Radom.,Prešov – Rzeszów – Radom.
0,W 1995: wydłużono przebieg E67 z Warszawy do państw nadbałtyckich Helsinki – Kowno – Warszawa – Praga. dodano trasę E 372 Warszawa – Lublin – Zamość – Lwów. dodano trasę E 373 Lublin – Kowel – Łuck – Równe.,W 1995: wydłużono przebieg E67 z Warszawy do państw nadbałtyckich Helsinki – Kowno – Warszawa – Praga. dodano trasę E 372 Warszawa – Lublin – Zamość – Lwów. dodano trasę E 373 Lublin – Kowel – Łuck – Równe.
0,Helsinki – Kowno – Warszawa – Praga.,Helsinki – Kowno – Warszawa – Praga.
0,Warszawa – Lublin – Zamość – Lwów.,Warszawa – Lublin – Zamość – Lwów.
0,Lublin – Kowel – Łuck – Równe.,Lublin – Kowel – Łuck – Równe.
0,W 1999: wydłużono przebieg E28 na wschód Berlin – Gdańsk – Elbląg – Tołpaki – Mińsk.,W 1999: wydłużono przebieg E28 na wschód Berlin – Gdańsk – Elbląg – Tołpaki – Mińsk.
0,Berlin – Gdańsk – Elbląg – Tołpaki – Mińsk.,Berlin – Gdańsk – Elbląg – Tołpaki – Mińsk.
0,E4 jest w rzeczywistości częścią trasy E 55 (patrz wyżej) wciąż oznakowanej według systemu sprzed 1992.,E4 jest w rzeczywistości częścią trasy E 55 (patrz wyżej) wciąż oznakowanej według systemu sprzed 1992.
0,"Ten wyjątek został przyjęty na wniosek Szwecji i Norwegii, ponieważ wydatki związane z przenumerowaniem tego nadzwyczaj długiego odcinka drogi byłyby zbyt wysokie.","Ten wyjątek został przyjęty na wniosek Szwecji i Norwegii, ponieważ wydatki związane z przenumerowaniem tego nadzwyczaj długiego odcinka drogi byłyby zbyt wysokie."
0,Odcinek Helsingborg-Kirkenes E6 jest w rzeczywistości częścią trasy E 47 (patrz wyżej) wciąż oznakowanej według systemu sprzed 1992.,Odcinek Helsingborg-Kirkenes E6 jest w rzeczywistości częścią trasy E 47 (patrz wyżej) wciąż oznakowanej według systemu sprzed 1992.
0,"Ten wyjątek został przyjęty na wniosek Szwecji i Norwegii, ponieważ wydatki związane z przenumerowaniem tego nadzwyczaj długiego odcinka drogi byłyby zbyt wysokie trasa.","Ten wyjątek został przyjęty na wniosek Szwecji i Norwegii, ponieważ wydatki związane z przenumerowaniem tego nadzwyczaj długiego odcinka drogi byłyby zbyt wysokie trasa."
0,Drogi europejskie przebiegające przez Niemcy.,Drogi europejskie przebiegające przez Niemcy.
0,Drogi europejskie przebiegające przez Wielką Brytanię i Irlandię.,Drogi europejskie przebiegające przez Wielką Brytanię i Irlandię.
0,Trasy europejskie przebiegające przez Bośnię i Hercegowinę.,Trasy europejskie przebiegające przez Bośnię i Hercegowinę.
0,Poprzednio ciągnęła się dalej na odcinku Bystrzyca – Suczawa.,Poprzednio ciągnęła się dalej na odcinku Bystrzyca – Suczawa.
0,E402 – trasa europejska biegnąca przez Francję.,E402 – trasa europejska biegnąca przez Francję.
0,Zaliczana do tras kategorii B droga łączy Calais z Le Mans.,Zaliczana do tras kategorii B droga łączy Calais z Le Mans.
0,Jej długość wynosi 416 km.,Jej długość wynosi 416 km.
0,Calais E15 E40 Rouen E5 E46 Le Mans E50 E501 E502.,Calais E15 E40 Rouen E5 E46 Le Mans E50 E501 E502.
0,E611 – trasa europejska biegnąca przez Francję.,E611 – trasa europejska biegnąca przez Francję.
0,Zaliczana do tras kategorii B droga łączy Lyon z Pont-d’Ain.,Zaliczana do tras kategorii B droga łączy Lyon z Pont-d’Ain.
0,Lyon E15 Pont-d’Ain E21 E62.,Lyon E15 Pont-d’Ain E21 E62.
0,"Wielka Brytania lub Zjednoczone Królestwo (ang. United Kingdom), oficjalnie Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej (ang. United Kingdom of Great Britain and Northern Ireland) – państwo wyspiarskie w Europie Zachodniej, w skład którego wchodzą: Anglia, Walia i Szkocja położone na wyspie Wielka Brytania oraz Irlandia Północna leżąca w północnej części wyspy Irlandia.","Wielka Brytania lub Zjednoczone Królestwo (ang. United Kingdom), oficjalnie Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej (ang. United Kingdom of Great Britain and Northern Ireland) – państwo wyspiarskie w Europie Zachodniej, w skład którego wchodzą: Anglia, Walia i Szkocja położone na wyspie Wielka Brytania oraz Irlandia Północna leżąca w północnej części wyspy Irlandia."
0,Na wyspie tej znajduje się jedyna granica lądowa Zjednoczonego Królestwa z innym państwem – Irlandią.,Na wyspie tej znajduje się jedyna granica lądowa Zjednoczonego Królestwa z innym państwem – Irlandią.
0,"Poza nią Wielka Brytania otoczona jest przez Ocean Atlantycki na zachodzie i północy, Morze Północne na wschodzie, kanał La Manche na południu i Morze Irlandzkie na zachodzie.","Poza nią Wielka Brytania otoczona jest przez Ocean Atlantycki na zachodzie i północy, Morze Północne na wschodzie, kanał La Manche na południu i Morze Irlandzkie na zachodzie."
0,"Wielka Brytania posiada kilkanaście terytoriów zależnych, które nie są formalnie częścią państwa, ale są z nim konstytucjonalnie powiązane i administracyjnie podległe.","Wielka Brytania posiada kilkanaście terytoriów zależnych, które nie są formalnie częścią państwa, ale są z nim konstytucjonalnie powiązane i administracyjnie podległe."
0,"Należą do nich dependencje Korony brytyjskiej (Guernsey, Jersey i Wyspa Man) oraz brytyjskie terytoria zamorskie: Akrotiri, Anguilla, Bermudy, Brytyjskie Terytorium Antarktyczne, Brytyjskie Terytorium Oceanu Indyjskiego, Brytyjskie Wyspy Dziewicze, Dhekelia, Kajmany, Falklandy, Georgia Południowa i Sandwich Południowy, Gibraltar, Montserrat, Pitcairn, Turks i Caicos oraz Wyspa Świętej Heleny, Wyspa Wniebowstąpienia i Tristan da Cunha.","Należą do nich dependencje Korony brytyjskiej (Guernsey, Jersey i Wyspa Man) oraz brytyjskie terytoria zamorskie: Akrotiri, Anguilla, Bermudy, Brytyjskie Terytorium Antarktyczne, Brytyjskie Terytorium Oceanu Indyjskiego, Brytyjskie Wyspy Dziewicze, Dhekelia, Kajmany, Falklandy, Georgia Południowa i Sandwich Południowy, Gibraltar, Montserrat, Pitcairn, Turks i Caicos oraz Wyspa Świętej Heleny, Wyspa Wniebowstąpienia i Tristan da Cunha."
0,"Wchodzi także w skład Rady Europy, G7, G20, NATO, OECD oraz WTO.","Wchodzi także w skład Rady Europy, G7, G20, NATO, OECD oraz WTO."
0,"Wielka Brytania jest krajem rozwiniętym, stanowi szóstą gospodarkę świata według PKB nominalnego i ósmą gospodarkę świata według parytetu siły nabywczej.","Wielka Brytania jest krajem rozwiniętym, stanowi szóstą gospodarkę świata według PKB nominalnego i ósmą gospodarkę świata według parytetu siły nabywczej."
0,Było to pierwsze na świecie w pełni zindustrializowane państwo oraz największe mocarstwo światowe w XIX i na początku XX wieku.,Było to pierwsze na świecie w pełni zindustrializowane państwo oraz największe mocarstwo światowe w XIX i na początku XX wieku.
0,"Wielka Brytania pozostaje nadal mocarstwem ze znacznymi wpływami ekonomicznymi, kulturalnymi, militarnymi, naukowymi i politycznymi na arenie międzynarodowej.","Wielka Brytania pozostaje nadal mocarstwem ze znacznymi wpływami ekonomicznymi, kulturalnymi, militarnymi, naukowymi i politycznymi na arenie międzynarodowej."
0,"Brytyjskie siły zbrojne stacjonują w 80 krajach świata (największe stałe garnizony są w Niemczech, na Cyprze, na Falklandach, w Gibraltarze i w Kanadzie).","Brytyjskie siły zbrojne stacjonują w 80 krajach świata (największe stałe garnizony są w Niemczech, na Cyprze, na Falklandach, w Gibraltarze i w Kanadzie)."
0,Wysokość wydatków na wojskowość daje Wielkiej Brytanii ósme miejsce na świecie (2019).,Wysokość wydatków na wojskowość daje Wielkiej Brytanii ósme miejsce na świecie (2019).
0,Posiada również ok.,Posiada również ok.
0,200 głowic atomowych.,200 głowic atomowych.
0,Mapa hipsometryczna Wielkiej Brytanii.,Mapa hipsometryczna Wielkiej Brytanii.
0,Kraina Jezior.,Kraina Jezior.
0,Ujście Severn.,Ujście Severn.
0,Tay w Perth.,Tay w Perth.
0,"Góry i wzgórza występują głównie w zachodniej części wyspy i opadają łagodnie na wschód, przy czym wysokość wzniesień na ogół rośnie w kierunku północnym.","Góry i wzgórza występują głównie w zachodniej części wyspy i opadają łagodnie na wschód, przy czym wysokość wzniesień na ogół rośnie w kierunku północnym."
0,"U wybrzeży Wielkiej Brytanii występują pływy morskie, do 15 m w estuarium Severn, co jest drugą wysokością na świecie (po zatoce Fundy).","U wybrzeży Wielkiej Brytanii występują pływy morskie, do 15 m w estuarium Severn, co jest drugą wysokością na świecie (po zatoce Fundy)."
0,"Istnienie pływów powoduje, że rzeki uchodzą estuariami.","Istnienie pływów powoduje, że rzeki uchodzą estuariami."
0,"W Anglii najdłuższe i największe rzeki to Severn (354 km), Tamiza (346 km) i Trent (298 km).","W Anglii najdłuższe i największe rzeki to Severn (354 km), Tamiza (346 km) i Trent (298 km)."
0,"Największymi miastami są Londyn (7,56 mln osób), Birmingham (1,02 mln), Manchester, Liverpool, Leeds, Bristol, Sheffield oraz Newcastle upon Tyne.","Największymi miastami są Londyn (7,56 mln osób), Birmingham (1,02 mln), Manchester, Liverpool, Leeds, Bristol, Sheffield oraz Newcastle upon Tyne."
0,Podmorski tunel (Eurotunel) niedaleko Dover łączy Wielką Brytanię z Francją.,Podmorski tunel (Eurotunel) niedaleko Dover łączy Wielką Brytanię z Francją.
0,"Walia jest krajem górzystym, a jej najwyższy szczyt to Snowdon (1085 m n.p.m.).","Walia jest krajem górzystym, a jej najwyższy szczyt to Snowdon (1085 m n.p.m.)."
0,Na północ od głównego lądu leży wyspa Anglesey.,Na północ od głównego lądu leży wyspa Anglesey.
0,"Największym miastem i stolicą jest Cardiff, znajdujące się w południowej Walii.","Największym miastem i stolicą jest Cardiff, znajdujące się w południowej Walii."
0,"Szkocja pod względem geograficznym jest krajem bardzo zróżnicowanym, z wyżynami na południu, wąskim pasem nizin między Edynburgiem a Glasgow oraz górami na północy i zachodzie, gdzie znajduje się najwyższy szczyt Wielkiej Brytanii – Ben Nevis (1345 m n.p.m.).","Szkocja pod względem geograficznym jest krajem bardzo zróżnicowanym, z wyżynami na południu, wąskim pasem nizin między Edynburgiem a Glasgow oraz górami na północy i zachodzie, gdzie znajduje się najwyższy szczyt Wielkiej Brytanii – Ben Nevis (1345 m n.p.m.)."
0,"Płynie tu Tay – największa rzeka Wielkiej Brytanii, biorąc pod uwagę przepływ przy ujściu.","Płynie tu Tay – największa rzeka Wielkiej Brytanii, biorąc pod uwagę przepływ przy ujściu."
0,"W Szkocji można spotkać wiele zatok, fiordów i jezior.","W Szkocji można spotkać wiele zatok, fiordów i jezior."
0,"U jej północnych wybrzeży rozsianych jest wiele wysp: Hebrydy, Orkady czy Szetlandy.","U jej północnych wybrzeży rozsianych jest wiele wysp: Hebrydy, Orkady czy Szetlandy."
0,"Główne miasta to Edynburg, Glasgow i Aberdeen.","Główne miasta to Edynburg, Glasgow i Aberdeen."
0,"Irlandia Północna, obejmująca północno-wschodnią część wyspy Irlandia, jest krajem pagórkowatym.","Irlandia Północna, obejmująca północno-wschodnią część wyspy Irlandia, jest krajem pagórkowatym."
0,Główne miasta to Belfast i Derry.,Główne miasta to Belfast i Derry.
0,"W Wielkiej Brytanii, w wyniku zmian klimatu, panuje tendencja do cieplejszych zim i lat, poziom morza na wybrzeżu brytyjskim podnosi się o około 3 mm każdego roku i pojawiają się oznaki zmian w strukturze opadów.","W Wielkiej Brytanii, w wyniku zmian klimatu, panuje tendencja do cieplejszych zim i lat, poziom morza na wybrzeżu brytyjskim podnosi się o około 3 mm każdego roku i pojawiają się oznaki zmian w strukturze opadów."
0,"Obliczenia modelowe z 2019 r. pokazują, że Londyn zostałby przeniesiony do innej strefy klimatycznej, gdyby wystąpił scenariusz RCP4.5.","Obliczenia modelowe z 2019 r. pokazują, że Londyn zostałby przeniesiony do innej strefy klimatycznej, gdyby wystąpił scenariusz RCP4.5."
0,"Klimat w Londynie w 2050 r. będzie bardziej przypominał klimat w Barcelonie (Hiszpania), niż poprzedni klimat w tym mieście.","Klimat w Londynie w 2050 r. będzie bardziej przypominał klimat w Barcelonie (Hiszpania), niż poprzedni klimat w tym mieście."
0,Nawet ekstremalne zjawiska pogodowe stają się coraz częstsze i intensywniejsze.,Nawet ekstremalne zjawiska pogodowe stają się coraz częstsze i intensywniejsze.
0,"Wykazano, że powodzie w Anglii 2013–2014 można przypisać zmianom klimatu spowodowanym przez człowieka.","Wykazano, że powodzie w Anglii 2013–2014 można przypisać zmianom klimatu spowodowanym przez człowieka."
0,W starożytności obszar dzisiejszej Wielkiej Brytanii był zasiedlany przez plemiona celtyckie.,W starożytności obszar dzisiejszej Wielkiej Brytanii był zasiedlany przez plemiona celtyckie.
0,Prawdopodobnie przybyły one z centralnej lub wschodniej Europy.,Prawdopodobnie przybyły one z centralnej lub wschodniej Europy.
0,W 55 roku p.n.e. inwazji na Brytanię dokonał Juliusz Cezar.,W 55 roku p.n.e. inwazji na Brytanię dokonał Juliusz Cezar.
0,Swoje wrażenia opisał w dziele O wojnie galijskiej.,Swoje wrażenia opisał w dziele O wojnie galijskiej.
0,Dostarczali im żywności i udzielali schronienia na wyspie.,Dostarczali im żywności i udzielali schronienia na wyspie.
0,"W trakcie dwóch pierwszych prób inwazji na Brytanię, dokonanych przez Cezara w 55 i 54 roku p.n.e., nie zdobyto żadnych terytoriów.","W trakcie dwóch pierwszych prób inwazji na Brytanię, dokonanych przez Cezara w 55 i 54 roku p.n.e., nie zdobyto żadnych terytoriów."
0,Ostatecznie na granicy pomiędzy Kaledonią a terenami przez nich zajętymi zbudowano fortyfikacje.,Ostatecznie na granicy pomiędzy Kaledonią a terenami przez nich zajętymi zbudowano fortyfikacje.
0,"W latach 121–129 powstał Mur Hadriana, a w roku 142 Mur Antoninusa.","W latach 121–129 powstał Mur Hadriana, a w roku 142 Mur Antoninusa."
0,Wojsko rzymskie miało coraz większe kłopoty z ich odpieraniem.,Wojsko rzymskie miało coraz większe kłopoty z ich odpieraniem.
0,W tym okresie powstało także wiele miast.,W tym okresie powstało także wiele miast.
0,Niektóre z nich były początkowo obozami wojskowymi (po łacinie castra).,Niektóre z nich były początkowo obozami wojskowymi (po łacinie castra).
0,"Pochodne tego wyrazu można odnaleźć w nazwach miast takich jak Lancaster, Winchester, Leicester, Gloucester.","Pochodne tego wyrazu można odnaleźć w nazwach miast takich jak Lancaster, Winchester, Leicester, Gloucester."
0,W VI w.,W VI w.
0,"Anglia została podbita przez plemiona anglosaskie, które z czasem stworzyły system państw, zwany heptarchią, na który składało się 7 głównych królestw walczących o hegemonię.","Anglia została podbita przez plemiona anglosaskie, które z czasem stworzyły system państw, zwany heptarchią, na który składało się 7 głównych królestw walczących o hegemonię."
0,Pod koniec tego samego wieku rozpoczęła się chrystianizacja tych ziem.,Pod koniec tego samego wieku rozpoczęła się chrystianizacja tych ziem.
0,W IX w. największe znaczenie uzyskał Wessex.,W IX w. największe znaczenie uzyskał Wessex.
0,"W XI–XIII w. dokonał się podbój Walii, a rozpoczął Irlandii i Szkocji.","W XI–XIII w. dokonał się podbój Walii, a rozpoczął Irlandii i Szkocji."
0,"W 1337 Edward III wysunął roszczenia do dziedzictwa tronu francuskiego po Kapetyngach, co doprowadziło do wybuchu wojny stuletniej w latach 1337–1453.","W 1337 Edward III wysunął roszczenia do dziedzictwa tronu francuskiego po Kapetyngach, co doprowadziło do wybuchu wojny stuletniej w latach 1337–1453."
0,W 1399 na tronie Anglii zasiedli Lancasterowie.,W 1399 na tronie Anglii zasiedli Lancasterowie.
0,"W 1534 Henryk VIII uniezależnił Kościół Angielski od Stolicy Apostolskiej, ogłaszając się jego głową, a przez to tworząc nowe wyznanie religii chrześcijańskiej – anglikanizm.","W 1534 Henryk VIII uniezależnił Kościół Angielski od Stolicy Apostolskiej, ogłaszając się jego głową, a przez to tworząc nowe wyznanie religii chrześcijańskiej – anglikanizm."
0,Pokonanie w 1588 hiszpańskiej Wielkiej Armady wzmocniło pozycję polityczną Anglii i stworzyło podstawy jej morskiej potęgi.,Pokonanie w 1588 hiszpańskiej Wielkiej Armady wzmocniło pozycję polityczną Anglii i stworzyło podstawy jej morskiej potęgi.
0,W 1707 Królestwo Anglii i Królestwo Szkocji zawarły Akt unii i unię personalną.,W 1707 Królestwo Anglii i Królestwo Szkocji zawarły Akt unii i unię personalną.
0,"Wielka Brytania podejmowała walkę z Francją o dominację morską i kolonialną zdobywając w 1713 Gibraltar, Akadię i Nową Fundlandię, a w 1763 Kanadę, Luizjanę i Florydę.","Wielka Brytania podejmowała walkę z Francją o dominację morską i kolonialną zdobywając w 1713 Gibraltar, Akadię i Nową Fundlandię, a w 1763 Kanadę, Luizjanę i Florydę."
0,W wyniku amerykańskiej walki o niepodległość (1775–1783) Wielka Brytania musiała uznać niepodległość swoich 13 kolonii.,W wyniku amerykańskiej walki o niepodległość (1775–1783) Wielka Brytania musiała uznać niepodległość swoich 13 kolonii.
0,W 1793 Wielka Brytania przystąpiła do wojny przeciwko rewolucyjnej i napoleońskiej Francji.,W 1793 Wielka Brytania przystąpiła do wojny przeciwko rewolucyjnej i napoleońskiej Francji.
0,Do 1815 Wielka Brytania zainicjowała sześć koalicji antyfrancuskich.,Do 1815 Wielka Brytania zainicjowała sześć koalicji antyfrancuskich.
0,W 1801 utworzono Zjednoczone Królestwo Wielkiej Brytanii i Irlandii.,W 1801 utworzono Zjednoczone Królestwo Wielkiej Brytanii i Irlandii.
0,Do 1849 zwierzchnictwem brytyjskim objęte zostały Indie.,Do 1849 zwierzchnictwem brytyjskim objęte zostały Indie.
0,Imperium brytyjskie 1910.,Imperium brytyjskie 1910.
0,W 1902 w celu powstrzymania ekspansji rosyjskiej na Dalekim Wschodzie Wielka Brytania zawarła sojusz z Japonią.,W 1902 w celu powstrzymania ekspansji rosyjskiej na Dalekim Wschodzie Wielka Brytania zawarła sojusz z Japonią.
0,W sierpniu 1914 Wielka Brytania wypowiedziała Niemcom wojnę.,W sierpniu 1914 Wielka Brytania wypowiedziała Niemcom wojnę.
0,"Po jej zakończeniu pozycja mocarstwowa Wielkiej Brytanii uległa zachwianiu, jej liczne dominia stały się suwerenne, m.in. Kanada, Australia, Nowa Zelandia.","Po jej zakończeniu pozycja mocarstwowa Wielkiej Brytanii uległa zachwianiu, jej liczne dominia stały się suwerenne, m.in. Kanada, Australia, Nowa Zelandia."
0,"W 1921 Irlandia uzyskała niepodległość, Wielkiej Brytanii pozostała jedynie Irlandia Północna.","W 1921 Irlandia uzyskała niepodległość, Wielkiej Brytanii pozostała jedynie Irlandia Północna."
0,"Po ataku Niemiec w 1939 na Polskę Wielka Brytania wypowiedziała Niemcom wojnę, która ostatecznie zburzyła jej imperialną pozycję na świecie.","Po ataku Niemiec w 1939 na Polskę Wielka Brytania wypowiedziała Niemcom wojnę, która ostatecznie zburzyła jej imperialną pozycję na świecie."
0,Niemal wszystkie jej kolonie uzyskały niepodległość do lat 60.,Niemal wszystkie jej kolonie uzyskały niepodległość do lat 60.
0,"W 1949 uzyskała członkostwo w NATO, w latach 1960–1972 była członkiem EFTA, a od 1973 EWG.","W 1949 uzyskała członkostwo w NATO, w latach 1960–1972 była członkiem EFTA, a od 1973 EWG."
0,"W 1979 władzę przejęła Partia Konserwatywna, która utrzymała ją aż do 1997.","W 1979 władzę przejęła Partia Konserwatywna, która utrzymała ją aż do 1997."
0,"Jej pozycja uległa dodatkowo umocnieniu po udanej interwencji militarnej na Falklandach, które zostały zajęte przez Argentynę w 1982.","Jej pozycja uległa dodatkowo umocnieniu po udanej interwencji militarnej na Falklandach, które zostały zajęte przez Argentynę w 1982."
0,"W 1991 siły wojskowe Wielkiej Brytanii uczestniczyły w operacji wyzwolenia Kuwejtu spod okupacji Iraku, a od 1992 brały udział w misjach pokojowych ONZ w Jugosławii.","W 1991 siły wojskowe Wielkiej Brytanii uczestniczyły w operacji wyzwolenia Kuwejtu spod okupacji Iraku, a od 1992 brały udział w misjach pokojowych ONZ w Jugosławii."
