,Unnamed: 0,sentence
10181,10181,"Nic z malowniczości Miedzynia nie ujawniło się na małych, niewyraźnych fotografiach, robionych prymitywnym aparatem. Są to przeważnie zdjęcia osób, często niedoświetlone, lub prześwietlone: ojca, macochy, brata, siostry, mnie samego, gości, a wśród nich dość ostra podobizna autora tych zdjęć i ofiarodawcy albumu, Zygmunta Hertza. Na jednym ze zdjęć, nie nadającym się już zupełnie do reprodukcji - coś jakby smużka czereśniowej alei przecina pola ku fordońskiej szosie.  - Godzinę temu Witold odebrał telefon z zakładów PZInż. Kazali mu się natychmiast spakować do samochodu i stawić ze mną na punkcie ewakuacyjnym. - powiedziała macocha zupełnie bezbarwnym, apatycznym głosem. - To wszystko, co zdołaliśmy przez tę godzinę spakować i załadować. Z resztą rób, co będziesz uważał za stosowne.  Kiedy Alek Nadelman odwiedził mnie po owej długiej, półtorarocznej przerwie w naszych kontaktach, poskarżył mi się, że już po raz drugi bezskutecznie usiłował dostać się na Politechnikę. Był zawsze wybitnie zdolny z matematyki i fizyki i nie wyobrażał sobie innego kierunku studiów. Ale na Politechnice Warszawskiej obowiązywał ""numerus clausus"" dla Żydów. Demokratyczna II Rzeczypospolita nie życzyła sobie żydowskich inżynierów.  Ożenił się bowiem porucznik Mianowski nie tylko z moją siostrą, Haliną. Rzec można, że poślubił ją wraz z jej (naszą) mamą. Co prawda, moja siostra nie zniosłaby związku bez mamy. Ale też inny pretendent do jej ręki na miejscu porucznika zrezygnowałby niewątpliwie z obu pań. Lub też niewykluczone, że, po podjęciu takiego ryzyka, dążyłby do pozbycia się teściowej.  Lokatorzy mieszkający ""od frontu"", w przestronnych mieszkaniach, do których wiodły schody z białego marmuru, rzadko się zniżali do korzystania z podwórkowych atrakcji. Co innego ich dzieci, dla których wstęp do kuchni był wprawdzie zabroniony, ale za to o ileż przez to bardziej nęcił i skłaniał do łamania zakazu. Czyż nie przyjemniej było oglądać podwórkowe widowiska z kuchennych okien w gronie równie jak ja zainteresowanej spektaklem kucharki czy pokojówki.  Niepewni, co nas czeka, nakłoniliśmy wreszcie Sierożę, mimo jego protestów, aby przeniósł się do Losek. Wyprowadziwszy go tylnym wyjściem wróciliśmy na taras i usiedliśmy przy stole. Siedzieliśmy w milczeniu, każde pogrążone we własnych myślach i wspomnieniach. To tu, na tarasie, jadaliśmy w lecie obiady w gronie całej, dużej i głośnej rodziny. Utopić się nie utopił, bo głęboko tam nie było, ale utytłanego po pachy wyciągnąłem i ociekającego cieczą cuchnącą, bo chyba i z chlewów gnojówka ściekała tam, nie tylko ta ""pachnąca"" wołowa, le i wieprzowa, która nie pachnie. No i takiego ociekającego i nie pachnącego, przestraszonego do białości prowadzę do domu. A przed domem ojca spotykamy na gumnie , który upomniał mnie surowo, że śmiech z cudzego nieszczęścia, itd... Se non e vero... Przybytek przy ulicy Mokotowskiej, do którego zawiózł nas z Bolkiem dorożką, czy taksówką Julek, można by więc nazwać nie tyle domem, co chatynką skromną publiczną, w której rzekłbyś uboga wdowa z dwiema mieszkała dziewojami, tyle że oneż nie na wydaniu za mąż, a - za dziesięć złotych seans.  Drugi epizod mojego powrotu, to widok Warszawy lewobrzeżnej z Wału Miedzyszyńskiego, kiedy się zbliżałem do mostu Poniatowskiego. W tak krótkim odstępie czasu już drugi raz wracałem do Warszawy. Za pierwszym razem - z autokaru, który odjechał beze mni wracałem do Warszawy pierwszych, wojennych nocy.  Natomiast piękna pani Jana była pierwszym w moim życiu źródłem doznań nurtu drugiego. Jana była przyjaciółką domu, życiową partnerką jedynego przyjaciela ojca, Leonarda Bończy-Stempińskiego, w kręgu rodzinnym zwanego Lolkiem. Na scenie występował jako Leonard Bończa."
10203,10203,"Zastępca dowódcy 58. armii rosyjskiej zginął w śmigłowcu zestrzelonym w pobliżu stolicy Czeczeni Groznego. Maszynę zniszczyła rakieta wystrzelona z ruin jednego z bloków na przedmieściu. Oprócz płk. Stanisława Morzoudiewa, zastępcy dowódcy 58. armii, zginęło ośmiu żołnierzy rosyjskich. W momencie trafienia śmigłowiec znajdował się na wysokości około 1000 metrów."
10215,10215,– i nie wiem tego ja się tak nie dopytywałam. jak ona ją tam myje. mówi że już ma też dosyć.. – to taki kobita klok.. – i ciągle mówi że ozdrowieje jak ozdrow ona już zdrowieje. jak wyzdrowieje to zacznie chodzić.. – a co innego ja tu gdzieś mam rachunek. a za światło ile pani miała?
10218,10218,– no ja nie wiem za co.. – to musi pani zgłosić żeby przyszli pani tutaj po tego. ja pięćdziesiąt złotych.. – to trzeba naprawdę zdrowego człowieka żeby ją tak.. – dźwigać.. – dźwigać.. – a to jest kolos.. – kolos potężna kobieta to jest. a ona słodkie lubi tak.. – ona już teraz nie je słodkiego nie.. – nie je słodkiego.. – chyba nie bo ona jej tam coś tam gotuje y na na rosole mannę i taką gęściejszą i pokroi to mięso w to i i i ona to je.. – pani same robi czy jeszcze dokłada pani jabłka czy gruszki?
10224,10224,"2. W przypadku poręczenia lub gwarancji udzielanych międzynarodowej instytucji finansowej, której Rzeczpospolita Polska jest członkiem lub z którą podpisała umowę o współpracy, Rada Ministrów, na wniosek ministra właściwego do spraw finansów publicznych, może odstąpić od wymogu, o którym mowa w ust. 1."
10246,10246,"Będzie to bowiem wewnętrzna ulica, ułatwiająca ruch po terenie portowym. Ponadkilometrowa nitka ciągnąć się będzie pod obiektami przeprawy przez Regalicę (w okolicach Basenu Górniczego). Na wybudowanie tej drogi trzeba jednak będzie jeszcze trochę poczekać."
10300,10300,"Była przy żonie Andrzeja, dopóki nie urodziło się dziecko. Chłopiec. Jego donośny krzyk zrobił na Ewelinie silne wrażenie. Oto jakaś cząstka Andrzeja domagała się dla siebie prawa do życia w sposób tak zdecydowany, nie znoszący sprzeciwu. - Chłopiec - powiedziała głosem pełnym ulgi matka dziecka. - Mój mąż będzie szczęśliwy. Tak bardzo pragnął syna... Suzanne patrzyła na mężczyznę, jakby nie rozumiejąc, co do niej mówi. - Może nadejdą lepsze czasy i wróci do nas. Suzanne pokręciła przecząco głową. - Tu potrzebny jest ktoś młody, energicz-ny. Trzeba postawić majątek na nogi. Ja już też nie mam tej siły co kiedyś - westchnęła. - Idę się położyć, jutro muszę raniutko wstać. Dobra-noc. - Dobranoc, ciociu. - Może dlatego nie wygrali żadnego z nich. - Kto wie... Zbliżyli się do auta, Ewelina nie bardzo znała się na markach samochodów, ale wydało jej się, że jest to opel. Mężczyzna otworzył jej drzwiczki, potem dopiero zajął miejsce przy kierownicy."
10305,10305,"Szczegóły na stronie przygotowanej dla nas przez gościnnego Puszona: http://fandom.art.pl/konwenty/k2k.htm Pozdrawiam Łukasz M. Pogoda P.S. To już Wasza ostatnia szansa na sukces... Chodziło mi ogólnie o ""księżyc"" a nie konkretnie o nasz Księżyc. Nie wszystkie są tak monstrualne jak nasz satelita :) Natomiast co do podesłanych asteroidów, to statek je wymanewruje. Laserów raczej nie ominie. To czy bedą mogły mu poważnie zaszkodzić, to już inna sprawa..."
10456,10456,"Jałta, Katyń, Powstanie Warszawskie, rok 1939, rok 1945 - w sześćdziesiątą rocznicę zakończenia wojny mamy z Rosją wielki polityczny spór o historię. Rzecz nie tylko w - niejako naturalnym - odmiennym spojrzeniu Moskwy i Warszawy na przeszłość. Wspólny dialog zasadniczo utrudnia fakt, iż mimo ogromnej pracy podjętej przez rosyjską historiozofię jeszcze od czasów pierestrojki, wiele propagandowych dogmatów, półprawd i jawnych przeinaczeń cechuje zadziwiająca trwałość. Dowodem tego są rosyjskie podręczniki szkolne. Nawet jeśli ktoś ma wadliwy gen predestynujący do raka piersi lub jelita, choć wcale nie jest pewne, czy zachoruje, sama świadomość, że znajduje się w grupie najbardziej narażonych, powinna skłonić go do systematycznych badań. A to może uratować od śmierci, bo początek choroby zostanie w porę wykryty. W Polsce wyniki leczenia nowotworów dlatego są dwukrotnie gorsze od uzyskiwanych na Zachodzie, ponieważ na terapię trafiają chorzy przeważnie już z zaawansowanym guzem. Statystyki są zastanawiające, ale co się w rzeczywistości za nimi kryje?"
10461,10461,"JG: To jest cień Dantona. KK: Adwokaci są najlepszymi majstrami od niszczenia rzeczy, które się pożytecznie wykluwają. Masz: Rokita, Kaczyński, Giertych, Wassermann... I można dalej wymieniać. JG: Talenty destrukcyjne. Pana specjalnością są przepiękne portrety kobiet. Mężczyźni są u pana dużo mniej interesujący. Bóg narodził się z kobiety. Kobiety są dużo silniejsze od mężczyzn, bardziej interesujące. Są nieskończenie ludzkie w swoim sposobie myślenia i działania. Kobieta jest obdarzona wyjątkową siłą i odpornością na przeciwności losu. Bohaterki filmu reprezentują różne odmiany kultury śródziemnomorskiej. W opisywanej już szczegółowo scenie przy stole każda mówi w innym języku... Saddam nie ufał nikomu, jak każdy dyktator. To nic specjalnie dziwnego. Ale sobowtór ujawnia przyczyny tej usprawiedliwionej nieufności. Spiskowano wokół Saddama w sposób nieprawdopodobnie aktywny. Spiskowcy znajdowali się we wszystkich służbach, które miały zajmować się przede wszystkim wykrywaniem i udaremnianiem spisków. Lęk, jaki budziły aresztowania, tortury i morderstwa na skalę ludobójczą, był naturalnym instrumentem tyrana, który dzięki temu utrzymywał się tak długo przy władzy. Szefowie Masterlink zauważyli, że chociaż nie mają pracownika obok siebie, jego efektywność wzrosła. - Eksperyment się udał - mówi Mirosław Leszczyński. Dlatego w Masterlink pojawiają się kolejne etaty na odległość. Korzystają z nich np. młode kobiety, które chcą urodzić i wychowywać dziecko. Eksperci są zgodni - takich ludzi jak Zastróżny będzie coraz więcej. Telepraca to jeden z najlepszych, ale nie jedyny sposób wykorzystania sieci. Nadchodzi druga rewolucja internetowa. Wszoła: - Udało jej się. Tylko wyszła z koła dwa razy. Komar: - To były emocje, które mną jako telewidzem targały. Spodziewałem się, że może choć raz się coś uda. Pietrasik: - A ja się uwolniłem od oglądania igrzysk przez pryzmat występów Polaków. Wreszcie miałem spokój z tą naszą drużyną. Mizerski: - Taki rodzaj emigracji wewnętrznej kibica?"
10471,10471,Raczej zostanie na zewnątrz. A Jan Rokita bardzo panu zaszkodził?
10474,10474,"Wyszedłem na spacer z nietresowalnym bassetem. Wysiadająca z samochodu sąsiadka uniosła rękę, pokazała na billboard. Ustawiony tak, by siwy i godny Maciej Giertych pukał do okien i serc mieszkańców naszego osiedla. Choć dyscypliny sportowe, z jakimi kojarzą się poszczególni liderzy, zwykle nie pasują do wizerunku ich ugrupowań, czasem trafiają się samorodne talenty. Jak Józef Gruszka, szef komisji śledczej do spraw Orlenu, którego ulubionym sportem jest tropienie. Ostatnio wytropił i ustrzelił odyńca, zaciągnął go za biegi do auta i odwiózł do punktu skupu. Taka opozycyjność akademicka - jako postawa mentalna i deklaracja estetyczna - trwała do stanu wojennego. Wówczas to, subtelny eseista (pisywał w tygodniku ""Literatura""), jak powiadają przyjaciele o Zalewskim, przeobraził się w rewolucjonistę. We wspomnieniu samego Zalewskiego metamorfoza była dość szybka i prosta. ""S"" robiła w zakładach ankiety badające nastrój. Zalewski dostał telefon z Regionu Mazowsze, że przydałby się ankieter. Zdaje się, że przez wiele kobiet został źle zrozumiany. Czuć się komfortowo ze sobą, być szczęśliwym, to nie znaczy udawać, że wszystko jest tak jak przed urodzeniem dziecka. Nie zmieniać swoich przyzwyczajeń przedporodowych oraz siłowo wracać do beztroskiego dziewczyństwa. Macierzyństwo jest wielką życiową rolą, która dostarcza gigantycznej satysfakcji, ale z pewnością nie jest pasmem przyjemności. Reedukacja w wydaniu podinspektora ma charakter terapii szokowej. Pasieczny aplikuje kierowcom najbardziej krwawe zdjęcia wypadków ze swojej kolekcji. Szczególnie chętnie - zdjęcia spalonych samochodów i ludzi, bo śmierć w płomieniach uważa za najbardziej dojmującą. Także odcięte głowy, rozrzucone kończyny. - Żeby Polak zrozumiał, musi zacząć się bać. - Zawrót głowy naszych przyjaciół nie jest niczym nowym... - Nasi koledzy nie chcą przyjąć do wiadomości, że jest inaczej, niż miało być... - Porażka naszych przyjaciół jest dla nich samych nie do zniesienia... - Zwycięstwo naszych przyjaciół jest ponad ich siły... - Nasi przyjaciele jeszcze cztery dni temu mówili zupełnie co innego... - Nasi koledzy powinni się przespać i rano zastanowić... Edward Maniura - 45 l., magister techniki i transportu. W 1990 r. został burmistrzem gm. Woźniki, od 1998 r. przewodniczący rady powiatu w Lublińcu. Poseł od 1997 r. Andrzej Markowiak - 54 l., inżynier mechanik. W l. 80. działał w ""S"", w l. 90. był prezydentem Raciborza. To jego druga kadencja w Sejmie. To się z różnych względów nie zawsze daje wytłumaczyć opinii publicznej... W każdym razie teraz się jeszcze nie daje... Atmosfera robi się trochę jak przy łóżku umierającego w nadziei zmartwychwstania. To panowie tworzycie taką czarną atmosferę. Ja mówię, że w sprawach strategicznych mamy ważne sukcesy. Porozmawiajmy o ludziach. Kto panu, jako premierowi, najwięcej pomógł, a kto najwięcej zaszkodził?"
10482,10482,"15 lat temu w Kielcach był jeden Wszechpolak. Dwa lata temu powstało koło w Ostrowcu Świętokrzyskim. Dziś liczy piętnastu członków. W ciągu ostatnich 3 lat takich kół jak ostrowieckie powstało w małych miasteczkach kilkadziesiąt (m.in. w Chrzanowie, Trzebnicy, Sulechowie, Nowej Soli, Świebodzicach, Świdnicy, Jedwabnem). Wszechpolaków przybywa. Według ich własnej statystyki organizacja liczy ok. 5 tys. osób, naprawdę, ostrożnie szacując - co najmniej 2 tys. Ale w przeciwieństwie np. do francuskiego, nasz kodeks karny nie zna pojęcia realnej kary pozbawienia wolności. Więc po np. 15 latach, rozpatrując prośbę o przedterminowe warunkowe zwolnienie bezwzględnego bandyty, charakteropaty, sędzia penitencjarny przegląda zakurzone akta, które niewiele mówią, a w każdym razie nie zawierają ładunku grozy i społecznych emocji towarzyszących przed laty przestępstwu i... puszcza człowieka. Od lutego 2003 r. CBOS pyta respondentów o najważniejszy, ich zdaniem, powód interwencji w Iraku. Początkowo najczęstsze były wskazania na chęć odebrania Irakowi broni masowego rażenia (31 proc.). Obecnie wzrasta przekonanie, że chodzi o przejęcie kontroli nad złożami ropy naftowej (29 proc.). W broń masowego rażenia wierzy 13 proc. respondentów. O tym, że Lozano przyjechał do Polski, zdecydował zbieg okoliczności. On akurat stracił pracę w klubie lidera włoskiej Serie A, Lube Banca Macerata, a w tym samym czasie zarząd PZPS zadecydował, że trenera reprezentacji trzeba poszukać także za granicą. Argentyńczyk zgłosił się do konkursu, pokonał 20 rywali (w decydującej rozgrywce kontrkandydatami byli Serb Zoran Gajic i Łotysz Borys Kolczins) i teraz to właśnie on krzyczy na polskich zawodników. Dariusz Przywieczerski bywał u nich regularnie, raz, dwa razy w tygodniu. Ale poza tym żadnych przyjaciół. Żadnych gości, wyjąwszy najbliższą rodzinę, siostrę i brata (komendanta policji), i Żemka. Z czasem nawet z sąsiadami zrobiło się na dystans, od kiedy w 1998 r. gazety napisały, że mieszkanie córce kupiła Chim za pieniądze ukradzione z FOZZ. W obecnym arbitrażu Polska, jeśli nawet wygra, nie zyskuje niczego. Umowy są ważne i trzeba ich dotrzymać. Natomiast wyrok niekorzystny oznaczać będzie - oprócz konieczności dotrzymania umów - zapłacenie Holendrom odszkodowania. W podobnym, choć na mniejszą skalę, procesie Czechy musiały wypłacić zagranicznemu inwestorowi 350 mln euro. - Prasa Wybrzeża apeluje o zabranie bomby lotniczej wydobytej z ziemi w czasie czynu społecznego na osiedlu gdańskim Żabianka. Zawiadomiono MO, ale zanim milicja się zjawiła, bombą zajęły się dzieci. Przybywały tabunami. Podkopywały ją rękami, żeby podnieść i rzucić, opracowywały plany kradzieży niewypału, a także przepiłowania go dla wydobycia prochu. Na szczęście dotychczas bomba ma dużo cierpliwości do dzieci, my na jej miejscu dawno byśmy już wybuchli. W 2005 r. przypada trzechsetna rocznica ustanowienia Orderu Orła Białego, najwyższego polskiego odznaczenia. To, komu je przyznawano, budziło spore kontrowersje. Lech Kaczyński zapowiadał w kampanii prezydenckiej, że zmieni obyczaje i w tej dziedzinie. Przyjmuje się, że order ustanowiono 1 listopada 1705 r., choć najnowsze kwerendy w drezdeńskich i petersburskich archiwach wskazują, że August II Mocny mógł nim już dysponować 2-3 lata wcześniej. Po pierwsze, jest to stwierdzenie krzywdzące przeważającą większość z nas, świadczące o braku znajomości realiów (najczęściej 2-3-stopniowe rozmowy kwalifikacyjne prowadzone jednocześnie w kilku obcych językach, sprawdzające wiedzę i przygotowanie do wykonywania powierzonych zadań). Po drugie, stwierdzenia takie utrwalają ""polskie myślenie""; jeżeli ktoś cokolwiek osiągnął, to na pewno przez znajomości, a nie przez własną pracę. Nawet w czasach stalinizmu powstawały w Polsce komedie, takie jak ""Skarb"" czy ""Przygoda na Mariensztacie"" Leonarda Buczkowskiego, z melodyjnymi piosenkami, które chętnie nucono. Był to mariaż beztroskiej stylistyki filmów przedwojennych i socrealistycznych haseł. Z powodów ideologicznych jednak unikano w tym czasie rytmów swingujących, preferując walczyki i państwowotwórcze marsze. Akredytacja państwowa jest obowiązkowa i powszechna. PKA jako organ ustawowy o zadaniach nakreślonych przez Sejm kontroluje, czy szkoła spełnia wymagania programowe, kadrowe itd. Komisja ocenia jakość kształcenia (na czterostopniowej skali: wyróżniająca, pozytywna, warunkowa, negatywna), a w przypadku najniższej oceny wnioskuje do ministra edukacji o zamknięcie danego kierunku lub wstrzymanie naboru. W równym stopniu piją licealiści, zwłaszcza prywatni, jak i uczniowie szkół zawodowych. Dynamicznie pije się także wódkę. W 1992 r. sięgało po nią 30 proc., a w 2003 r. już 60 proc. uczniów. 16 proc. ankietowanych upiło się w ostatnim miesiącu więcej niż trzy razy. To chyba tu, wzdycha Basia, lat trzydzieści, która kilka lat temu skończyła animację kulturalną na pedagogice, a przed godziną ziewając wysiadła z nocnego pociągu, żeby stanąć u bram krainy wiecznej szczęśliwości, ale, niestety, kłębi się tu coraz większy tłum chętnych. Szczęścia chce spróbować każdy, szansa jest, bo kraina akurat zjechała na dwa dni do Warszawy oraz Krakowa i w pięcioosobowym składzie (cztery miłe panie i ciemnoskóry jegomość) właśnie rozpoczyna urzędowanie. Spora część tych, co rzucali jajkami, pewnie czuła podobnie. Młodzi, którzy się błyskawicznie zorganizowali po śmierci papieża, czuli się pewnie tak, jak my po śmierci ks. Popiełuszki. Młodzi, z błyskiem w oku, którzy wyciągają z IPN brudy, też pewnie czują się tak, jak my czuliśmy się w BIPS, przy powielaczach, w podziemnym kolportażu. Ten świat im się nie podoba, więc próbują go zmienić. Kranik przygodę z kapitalizmem zaczął od warsztatu z czterema krawcowymi. Sporo ryzykując inwestował i po kilku latach zatrudniał prawie 3 tys. osób. Wełnę kupował w Nowej Zelandii, a potem prawie cały cykl produkcji (od przędzenia, poprzez tkanie i szycie, po sprzedaż) odbywał się już w firmowych zakładach i salonach. Co jest nierealne. Trudne, ale realne. Mamy pomysły, których panu nie zdradzę. W nowej konstytucji musi być całkowita zmiana filozofii państwa. Czyli?"
10483,10483,"Czyli że państwo polskie nie może być ciągle odwrócone tyłem do obywatela. To państwo nie może ciągle mówić: ""Tego się nie da załatwić"". Muszą być wyraźnie sformułowane zasady interpretowania prawa w imię ochrony najbardziej podstawowych, codziennych interesów ludzi. Publiczność przyjęła ją entuzjastycznie, ale krytycy nazwali królową kiczu. Koncertowała rzadko, bardzo szybko zaczęto o niej mówić jak o wielkiej nieobecnej. ""Gdy wróciła z Las Vegas, ludzie z branży udawali, że jej nie widzą. Nie wiem, dlaczego ją tak powitano. Może przesądziła zwykła zazdrość, że wróciła białym mercedesem, w futrze z norek"" - mówił w wywiadzie dla ""Panoramy"" w 1978 r. kompozytor i dyrygent Leszek Bogdanowicz. Ich nakład waha się od 1 tys. do 20 tys. egzemplarzy. Najczęściej sprzedawane są w jednym lub kilku powiatach. Prasę o jeszcze mniejszym zasięgu niż powiat nazywa się  sublokalną . Zwyczajowo zalicza się do niej prasę parafialną, szkolną, pisma towarzystw miłośników ziem i miast. Przykładem prasy  sublokalnej  jest ""Gazeta Biskupińska"" ukazująca się przy okazji festynów organizowanych w osadzie. Odnosi się to zresztą i do autobusów. W PKS dominują małe i średnie jelcze i  autosany , podczas gdy oszczędność i wygoda dyktowałyby co najmniej odwrócenie proporcji na rzecz pojazdów bardziej pojemnych. Ten niekorzystny stan pogłębia się. Na przykład w tym roku spośród 4,4 tys. autobusów, jakie otrzyma PKS, zaledwie 600 będą to wozy o większej pojemności. Dyrektor Sosnowski z AWRSP: - Robi się tu dużo hałasu, czasem słusznie, ale często na wyrost. Oskarżano nas, że w Bielicznej sprzedaliśmy prywatnemu nabywcy kilkaset hektarów wraz z cmentarzem i cerkwią. A to nieprawda, i cmentarz ,i cerkiew wyłączyliśmy ze sprzedaży, zostały przekazane parafii rzymskokatolickiej w Banicy. Piłsudczycy nie dopuścili do dyskusji w Sejmie, który zresztą został rozwiązany 30 sierpnia 1930 r., w połowie kadencji. Później były aresztowania brzeskie i w listopadzie wybory parlamentarne w atmosferze terroru, które dały BBWR większość w nowym Sejmie. Wprawdzie niewystarczającą do uchwalenia nowej konstytucji, ale we wszystkich innych kwestiach wystarczającą. Pozwoliło to załatwić ostatecznie sprawę Czechowicza. Sejm zaaprobował przekroczenie budżetowe, co przekreśliło sens dalszych działań Trybunału Stanu. Białorusini będą mogli się do tego wzoru odwołać w przyszłym roku, kiedy przyjdzie im zdecydować, czy chcą przedłużyć Łukaszence panowanie. Właściwie powinien on odejść już rok temu, ponieważ konstytucja zezwalała mu na sprawowanie tylko dwóch 5-letnich kadencji. Ale uczestnicy zainscenizowanego referendum opowiedzieli się za korzystnymi dla Łukaszenki zmianami w ustawie zasadniczej. W tych wyborach walka rozegra się o tzw. centrum, w którym mieszczą się wyborcy popierający lewicowe programy, ale prawicowe wartości - chcą pewnych zmian, ale nie chcą nic zaryzykować ani stracić. Sądzę, że Borowski dzięki swojej elastyczności jest w stanie zdobyć ich poparcie. Ta grupa w części pewnie będzie się składać z dawnego elektoratu SLD. Egipt pierwszy zaznał socjalizmu arabskiego, doktryny prezydenta Nasera z lat 60. I jako jeden z pierwszych doświadczył skutków działania fundamentalizmu islamskiego, który pojawił się na gruzach socjalizmu po zapaści sponsora systemu - ZSRR. Egipcjanie dali dżihadystom swego najlepszego fundamentalistę, skądinąd lekarza, Aymana al-Zawahiriego, który został zastępcą ibn Ladena w strukturach Al-Kaidy. Lepsza taka niż żadna. Żeby żadna, to mowy nie było. To był dla Orlenu za dobry interes. Najlepszy dowód, że nowy zarząd podpisał z nami umowę. Ale co innego. Czym te kontrakty się różnią poza wielkością dostaw?"
10492,10492,"Rządy muszą się z nimi porozumieć w każdej poważniejszej sprawie. Bez ich akceptacji nic nie można już zrobić. Jeżeli jakaś decyzja im się nie podoba, to z dnia na dzień zabierają pieniądze i waluta się wali, a gospodarka popada w ruinę. Profesor uniwersytetu, przewodniczący związku dziennikarzy, prawnik, twórca nagradzanych filmów dokumentalnych - słowem: białoruska elita w Białymstoku. Wszystkich ich wzywano na policję i przesłuchiwano. Są rozgoryczeni, niektórym z nich zdarzenia układają się w groźną całość: spisek, i to o międzynarodowym charakterze. W: super, ja podobnie. pytam, bo z moim partnerem rozstałam się przez wódę. D: u mnie w rodzinie od pokoleń nikt nie ma nałogów... podaj mi swój numer telefonu. W: a nie lepiej jednak trochę tak porozmawiać?"
10504,10504,"Z mojego punktu widzenia SLD działa w złej woli. Afera Rywina i sprawa Orlenu dają powody do takiej oceny. A to jeszcze nie wszystko. Magda Mołek chciała mieć trójkę dzieci - pisze ""Na żywo"". Ale prezenterka nie wiedziała, kiedy miałaby zajść w ciążę, bo to mogło pokrzyżować jej plany zawodowe. Kiedy okazało się, że ciąża trwa dłużej niż dwa tygodnie i w żadnych wypadku nie da rady tego załatwić między festiwalem sopockim a dyżurem w TVP, musiała wybierać między karierą a mężem. Wybrała TVN. Stanisław Grzybowski wpisuje Zamoyskiego w szereg ówczesnych wielkich europejskich mężów stanu: lorda Essexa, Henryka Gwizjusza, Wilhelma Orańskiego. ""W całej Europie wyrastali wielcy mężowie stanu, wielcy poddani decydujący o losach swych monarchów. (...) Wszyscy oni nie na łasce królewskiej opierali swą potęgę polityczną, ale na uznaniu tych, których nazywali ludem"". Chorwacja jest w szoku. W Internecie pojawił się 11-minutowy film z udziałem najpopularniejszej w Chorwacji gwiazdy muzyki pop Severiny Vucković. Piękna 32-letnia piosenkarka występuje w nim w nietypowej dla siebie roli aktorki porno. Obraz jest bowiem zapisem stosunku płciowego, jaki piosenkarka odbyła ze swoim byłym kochankiem Milanem Lucziciem. Trwa zimna wojna na rynku lodów. Na razie liderem jest Koral, ale usiłują go zdetronizować dwa wielkie koncerny - Unilever (lody Algida) oraz Nestle (Schöller). W czołówce znajduje się też słynna Zielona Budka, ale firma nie jest już polska. Jej właścicielem została włosko-niemiecka spółka Roncadin. Polacy zjadają zaledwie 2,7 litra lodów rocznie, Węgrzy 4,31, zaś rekordzistami są Amerykanie (221itrów). Jeśli wpłacamy raty na budowę mieszkania albo domu, ryzyka zamrożenia albo wręcz utraty pieniędzy nie da się wykluczyć. Można je jednak ograniczyć wybierając inwestora, który ma certyfikat dewelopera (firmy informują o tym w swoich reklamach). Eksperci, którzy przyznają certyfikaty, badają sytuację finansową inwestora, tempo wzrostu sprzedaży, jakość postawionych budynków. W wyniku uwłaszczenia załoga ZPR przejęła nieruchomości i działki w Warszawie, Toruniu, Poznaniu, Szczecinie, Kielcach, Lublinie, bazę cyrkową w Julinku, Pałac Prymasowski w Warszawie - majątek o wartości kilkudziesięciu miliardów starych złotych. Majątek został przejęty na zasadach leasingu. W stan posiadania ZPR wpisano też kasyna oraz automaty do gry. System Oikarinena mógł obsługiwać jednocześnie do stu dyskutantów. Kilka lat później gadało już w sieci w jednym czasie kilkadziesiąt tysięcy ludzi, bo IRC wypączkował z fińskiego uniwersytetu. Po prostu połączono ze sobą serwery w różnych częściach świata, tworząc gigantyczną sieć Internetu. W 1997 r. Jarkko Oikarinen dostał prestiżową nagrodę za wymyślenie nowego sposobu porozumiewania się. Zadziałał efekt domina: renomowany ""The Washington Post"" zaostrzył wewnętrzne procedury weryfikacji. Toby Moore zwraca uwagę, że jednym z powodów niedotrzymywania standardów nawet w prasie pierwszej ligi jest konkurencja ze strony Internetu. Krążą tam sensacje, które każdy może wyłowić i zużytkować, a na sprawdzanie prawdziwości zwykle brakuje czasu, możliwości lub zwyczajnie chęci. Która gazeta nie chce dziś mieć informacyjnego hitu?"
